path	bytes	md5
traj_samples/c3_intersection_corr_s0/stage_0050.json	392	9ea5e1baaaf6aa0616649c9ccce8748b
traj_samples/c3_intersection_corr_s0/stage_0050.parquet	2855402	f0871b9aab2731c054c0169c212c3476
traj_samples/c3_intersection_corr_s0/stage_0075.json	393	199709116797c9ac398dac2789fcf200
traj_samples/c3_intersection_corr_s0/stage_0075.parquet	1450618	f4ab6ed830c83fdb55c2e60d1845497f
traj_samples/c3_intersection_corr_s0/stage_0100.json	391	7d1f07b91c3355b1353aff22a2e770b6
traj_samples/c3_intersection_corr_s0/stage_0100.parquet	1154934	bcc32403182339f51959ffb1eb4c2136
traj_samples/c3_intersection_corr_s0/stage_0125.json	394	e4fe1ba3354bce7d8855821da228b34d
traj_samples/c3_intersection_corr_s0/stage_0125.parquet	1354136	a1462278bd922e33d621c33aeeef969c
traj_samples/c3_intersection_corr_s0/stage_0150.json	394	5915926e5d9b84516436fa5760cd2f4a
traj_samples/c3_intersection_corr_s0/stage_0150.parquet	1480675	098b46eecd9255249fed874069ee8a4e
traj_samples/c3_intersection_corr_s0/stage_0175.json	394	7e64355b766ea40ca156041f4da0d54a
traj_samples/c3_intersection_corr_s0/stage_0175.parquet	1541583	db7afb2ebc4ca1ab87099af565b0abae
traj_samples/c3_intersection_corr_s0/stage_0200.json	391	74a8b807ff109128e96e85a9fe939e66
traj_samples/c3_intersection_corr_s0/stage_0200.parquet	1581818	c7631c541b391ae2110cc47280dbfcac
traj_samples/c5_union_fkl_s0/stage_0025.json	382	e3051ef8965ac8cfb1718a9c196dfff2
traj_samples/c5_union_fkl_s0/stage_0025.parquet	278843	fca998ca4890b04b7d64e13dcc1d3af5
traj_samples/c5_union_fkl_s0/stage_0050.json	382	5b645f9dbc79f6c0b1beed56f1698dfd
traj_samples/c5_union_fkl_s0/stage_0050.parquet	1324249	f407b1c9e76032d9b10d54c015fa188b
traj_samples/c5_union_fkl_s0/stage_0075.json	385	5feed588aa50f92840e025b7cae4ee35
traj_samples/c5_union_fkl_s0/stage_0075.parquet	1435793	85971580e517e1bb06ce472541c93033
traj_samples/c5_union_fkl_s0/stage_0100.json	386	32f35d10d369a7605ed5ac5b9e871480
traj_samples/c5_union_fkl_s0/stage_0100.parquet	1466316	08ce2e9cea1bcaade3e864007885575c
traj_samples/c5_union_fkl_s0/stage_0125.json	385	ec5d4fb56bba97fd989ca9e51f7f2ef4
traj_samples/c5_union_fkl_s0/stage_0125.parquet	1457192	0eaa512252657d239390a6e19e22087d
traj_samples/c5_union_fkl_s0/stage_0150.json	386	07baecaacdac0753f6d63dcc3c664403
traj_samples/c5_union_fkl_s0/stage_0150.parquet	1690314	fc7fd16696e06636cfa0d119a9d87508
traj_samples/c5_union_fkl_s0/stage_0175.json	387	0ab5d956fd22463644dd60a4fc60e251
traj_samples/c5_union_fkl_s0/stage_0175.parquet	1702001	e7d39a4d3f8b343229f315392ae8d4c9
traj_samples/c5_union_fkl_s0/stage_0200.json	388	4a24a9d0a81e4932639b4c87e432f8f0
traj_samples/c5_union_fkl_s0/stage_0200.parquet	1669382	b50bf881fe80f7828e55c06cb4520d26
traj_samples/c5_union_rkl_s0/stage_0025.json	380	c135964f18c6de89b58d69f8394698c9
traj_samples/c5_union_rkl_s0/stage_0025.parquet	516920	36bb5f5b94811cd1d2c4844ddcf18c44
traj_samples/c5_union_rkl_s0/stage_0050.json	383	b8ebd90669012c7f93470b85605c2b9e
traj_samples/c5_union_rkl_s0/stage_0050.parquet	787417	288deeeba9e387f78e18c9469849c83f
traj_samples/c5_union_rkl_s0/stage_0075.json	384	5e5c93d4ed761e3930d141d9c304ec16
traj_samples/c5_union_rkl_s0/stage_0075.parquet	878045	6175a09d596d4ac604da8a9f3e3c4c03
traj_samples/c5_union_rkl_s0/stage_0100.json	386	096e907769df4bf5f150748171cbe95d
traj_samples/c5_union_rkl_s0/stage_0100.parquet	1281582	91738f1a579fb8998eadcccd1005af72
traj_samples/c5_union_rkl_s0/stage_0125.json	383	3c3d804235156d48c09c25d3d7a8777f
traj_samples/c5_union_rkl_s0/stage_0125.parquet	1201181	e7e39e7116c47d7a968a7fee0188d570
traj_samples/c5_union_rkl_s0/stage_0150.json	386	8c73fd538bce39446607616075d6cfba
traj_samples/c5_union_rkl_s0/stage_0150.parquet	1228062	c15ad05f56703f45f69bc2a37f05e00d
traj_samples/d2_selectkd_corr_s0/stage_0025.json	387	6088e7922bd4e7949802124e0ef35c19
traj_samples/d2_selectkd_corr_s0/stage_0025.parquet	224260	b36d16a2e6e08582c09e665a3acf590d
traj_samples/d2_selectkd_corr_s0/stage_0050.json	388	3c7dfa25f8de61c25b5b86d5a84565fe
traj_samples/d2_selectkd_corr_s0/stage_0050.parquet	655084	910ab776860b46d83eeb42bb0444e6fb
traj_samples/d2_selectkd_corr_s0/stage_0075.json	385	85c106c552180004228a83d5e2c5967e
traj_samples/d2_selectkd_corr_s0/stage_0075.parquet	854000	5c0f46c44b5bbc166a87d291c2f9fffb
traj_samples/d2_selectkd_corr_s0/stage_0100.json	390	42153b123669b8298e0d48f16ebf35c1
traj_samples/d2_selectkd_corr_s0/stage_0100.parquet	866788	3619c6c1692960bb5060d088c169e274
traj_samples/d2_selectkd_corr_s0/stage_0125.json	389	7c8acae265699467022a99d18cac0cc1
traj_samples/d2_selectkd_corr_s0/stage_0125.parquet	854029	e54554bff4ca89a69cce212579e18cab
traj_samples/d2_selectkd_corr_s0/stage_0150.json	389	2db22534e86312de7a54b2ed8d86d7d2
traj_samples/d2_selectkd_corr_s0/stage_0150.parquet	882863	a3f02a70e721922d41b65b480658185e
traj_samples/d2_selectkd_corr_s0/stage_0175.json	389	06e3cb381f6d042c0400e2584bb34e0e
traj_samples/d2_selectkd_corr_s0/stage_0175.parquet	926998	fc3007ce681b5f47584e0957384a38e6
traj_samples/d2_selectkd_corr_s0/stage_0200.json	386	8fa83467e914b4ae42a5260798756588
traj_samples/d2_selectkd_corr_s0/stage_0200.parquet	861151	a4912ac2c4811d4db888bbf2fe403bec
traj_samples/d3_teachability_corr_s0/stage_0025.json	388	727412a205b87f78c9be4f57bdef7273
traj_samples/d3_teachability_corr_s0/stage_0025.parquet	273190	d5a14f48b315b22c132b374dcd2f48b6
traj_samples/d3_teachability_corr_s0/stage_0050.json	391	8a8b20f408b55b87ddf8e8723382cf7d
traj_samples/d3_teachability_corr_s0/stage_0050.parquet	621310	9105f9ad142a0cb849f060a7a85f72ec
traj_samples/d3_teachability_corr_s0/stage_0075.json	393	4cf10c547894abbbc69033339d4b8666
traj_samples/d3_teachability_corr_s0/stage_0075.parquet	1889705	e8f2f9a8f3d2c021992c899882c5c4fe
traj_samples/d3_teachability_corr_s0/stage_0100.json	394	ba8099ebc1db761b3be0c61d40c952af
traj_samples/d3_teachability_corr_s0/stage_0100.parquet	1017099	bb6a9136c46f8bc34a3e04dc9c49f8f1
traj_samples/d3_teachability_corr_s0/stage_0125.json	394	c9f31b19a4a4127a3689cd06c07a8934
traj_samples/d3_teachability_corr_s0/stage_0125.parquet	1237143	a9a9f4978eb9a64fc39ad78fe4035a49
traj_samples/d3_teachability_corr_s0/stage_0150.json	395	59240fb52fa74b0c66a4a3112bfa6882
traj_samples/d3_teachability_corr_s0/stage_0150.parquet	1331399	e2c1ede6380c6cb6d03673ea6a198fe7
traj_samples/d3_teachability_corr_s0/stage_0175.json	395	3a8a834ca69e8b9c11496a54781df50a
traj_samples/d3_teachability_corr_s0/stage_0175.parquet	1423975	d00354acb16ae84c177234cc67c1bade
traj_samples/d3_teachability_corr_s0/stage_0200.json	393	90fd943a7280b3e02a66e7992b88e210
traj_samples/d3_teachability_corr_s0/stage_0200.parquet	1452255	e36f3467e2a66532d1b26e594644e35b
traj_samples/e2_set_coverage_a0_corr_s0/stage_0025.json	391	8ef5ace8e08cd78e9b57472ab2ea1369
traj_samples/e2_set_coverage_a0_corr_s0/stage_0025.parquet	210005	35cdc66edde2c4aeca9c3b49c90c75f5
traj_samples/e2_set_coverage_a0_corr_s0/stage_0050.json	394	44df8871f6cee6f675a6c90c7f50cc7c
traj_samples/e2_set_coverage_a0_corr_s0/stage_0050.parquet	510261	9a86b707c689318c98277ae2200d91aa
traj_samples/e2_set_coverage_a0_corr_s0/stage_0075.json	393	49c862537621f7618dd8144d6ddfb10d
traj_samples/e2_set_coverage_a0_corr_s0/stage_0075.parquet	550516	c263ee35c79dbe742d224807209344ae
traj_samples/e2_set_coverage_a0_corr_s0/stage_0100.json	396	6cd9ebd01fbf7ea4a1dcf9c4b17876f6
traj_samples/e2_set_coverage_a0_corr_s0/stage_0100.parquet	537242	8b97ce0d34bb4feb29f57c60274e9d6f
traj_samples/e2_set_coverage_a0_corr_s0/stage_0125.json	396	426dff79a3a15d319a456f0ac719ad72
traj_samples/e2_set_coverage_a0_corr_s0/stage_0125.parquet	549693	fc756f73f9adff90329c2e264fe08b61
traj_samples/f2_hard_clip_corr_s0/stage_0025.json	386	178c9fb9e7cbb86a598451205d798403
traj_samples/f2_hard_clip_corr_s0/stage_0025.parquet	235376	ad681f600c3d8ca5eabb37f73bdf7415
traj_samples/f2_hard_clip_corr_s0/stage_0050.json	385	6bd2722dcc30e2a18b543c4c0deaf021
traj_samples/f2_hard_clip_corr_s0/stage_0050.parquet	793347	c857a28c2d69fcb27a88a6f87702e2c4
traj_samples/f2_hard_clip_corr_s0/stage_0075.json	389	ba12b35426668cc4d1613cbba92b9607
traj_samples/f2_hard_clip_corr_s0/stage_0075.parquet	878320	8936ce9190408dbf1c4087eebd69ef40
traj_samples/f2_hard_clip_corr_s0/stage_0100.json	390	b31bc2549419a073b6375a1116789b3d
traj_samples/f2_hard_clip_corr_s0/stage_0100.parquet	967997	a62ec199e7159a14a1911149c32f78ba
traj_samples/f2_hard_clip_corr_s0/stage_0125.json	389	6e433ef3188f1cefe50a5c92a450815a
traj_samples/f2_hard_clip_corr_s0/stage_0125.parquet	906748	5de5d684404dcee021729b2c0df47bde
traj_samples/f2_hard_clip_corr_s0/stage_0150.json	391	f0be4f3f91e77005609801cdccb5f62c
traj_samples/f2_hard_clip_corr_s0/stage_0150.parquet	938053	d0880744419447473fa53647b0df38d3
traj_samples/f2_hard_clip_corr_s0/stage_0175.json	390	d900b88fed06e929ce6ffb53a89c9cdf
traj_samples/f2_hard_clip_corr_s0/stage_0175.parquet	955524	a53462c55b5dc8bc7bf53ce8fadec2c6
traj_samples/f2_hard_clip_corr_s0/stage_0200.json	390	2c0ae5d5cdab77505a382db876f35022
traj_samples/f2_hard_clip_corr_s0/stage_0200.parquet	944569	ec16237cb14909505c2137033b539bb6
traj_samples/f3_power_corr_s0/stage_0025.json	377	de04e280aebb42bf8addb429a233cf6d
traj_samples/f3_power_corr_s0/stage_0025.parquet	437203	b6228a0863f798dd6dc1a67ff882ab85
traj_samples/f3_power_corr_s0/stage_0050.json	384	497b33247d4a161377929a343b1eea3a
traj_samples/f3_power_corr_s0/stage_0050.parquet	946565	0701085c7cc5625e59146be1ef9a60cd
traj_samples/f3_power_corr_s0/stage_0075.json	383	96ee88a50a2376a02b36d335c37df9e0
traj_samples/f3_power_corr_s0/stage_0075.parquet	1633483	0ede007f429155a53275ccaa9547aa92
traj_samples/f3_power_corr_s0/stage_0100.json	386	7c2a6e7e19ca65f562574bdb9b6f0a59
traj_samples/f3_power_corr_s0/stage_0100.parquet	1244348	897681fcf8cadb281f10d9c1e2350f36
traj_samples/f3_power_corr_s0/stage_0125.json	388	2944376084dfae6a5be3aa300303ba87
traj_samples/f3_power_corr_s0/stage_0125.parquet	1443941	73d3c127781e9e3720685f2894a99c00
traj_samples/f3_power_corr_s0/stage_0150.json	386	636aea7e20e216cac93a85ace0469d11
traj_samples/f3_power_corr_s0/stage_0150.parquet	1464704	d0956ed4ffcb4a02de9fcc3c3eb6158c
traj_samples/f3_power_corr_s0/stage_0175.json	386	60ab81596cfb55b1363947ccbbf4a83b
traj_samples/f3_power_corr_s0/stage_0175.parquet	1469912	d5d606f4c08c94377ca9c62f24de6254
traj_samples/f3_power_corr_s0/stage_0200.json	387	19b6f35cdbd9e5ca6f7d2a7a22e30410
traj_samples/f3_power_corr_s0/stage_0200.parquet	1418167	3c7b1ed4a17ff7394f3a7c613d34d0d4
traj_samples/g1_verified_only_corr_s0/stage_0025.json	385	3109fd27be8bb09c81a83fe51aa0ed0b
traj_samples/g1_verified_only_corr_s0/stage_0025.parquet	224428	6f2525c94f65350c0c61f11a0aaca529
traj_samples/g1_verified_only_corr_s0/stage_0050.json	392	8c736ffb70c1d6e3769454870e4ae811
traj_samples/g1_verified_only_corr_s0/stage_0050.parquet	201327	65cfdf83279310992a646f91eadfdeb6
traj_samples/g1_verified_only_corr_s0/stage_0075.json	390	dea5e73ca68e14e75ce8c25a4060bb1c
traj_samples/g1_verified_only_corr_s0/stage_0075.parquet	264376	1e47be02da19716338c54e01d68c06a7
traj_samples/g1_verified_only_corr_s0/stage_0100.json	393	f938425da35355cbb577da911caeba6b
traj_samples/g1_verified_only_corr_s0/stage_0100.parquet	634640	71cc6b8dd60e1b6ec1f6ce82ae12d31a
traj_samples/g1_verified_only_corr_s0/stage_0125.json	395	00d84a17cc57255fc157280cb37bd1c8
traj_samples/g1_verified_only_corr_s0/stage_0125.parquet	739625	1a24e2f392738ce507d1675b8b76a691
traj_samples/g1_verified_only_corr_s0/stage_0150.json	394	67b6d4ae7d5a844112039c9fbb338ebf
traj_samples/g1_verified_only_corr_s0/stage_0150.parquet	740363	5469e90364b7f640164bad8097d617cf
traj_samples/g1_verified_only_corr_s0/stage_0175.json	394	6ad471b1035dc522d6ce4c62d59be4ea
traj_samples/g1_verified_only_corr_s0/stage_0175.parquet	739548	aae6f9146d60f7930a9804f372ae096b
traj_samples/g1_verified_only_corr_s0/stage_0200.json	393	0d96fee1771d97b3b45e9373953ca5fd
traj_samples/g1_verified_only_corr_s0/stage_0200.parquet	808146	72c69a9cf2db1ec49a9577d7200e63d2
traj_samples/g6_seqmean_corr_s0/stage_0025.json	385	2c096805448fea9b4122deb5ab01e920
traj_samples/g6_seqmean_corr_s0/stage_0025.parquet	256731	2d4c041edbe9965526f297fec6a4c910
traj_samples/g6_seqmean_corr_s0/stage_0050.json	386	7a9791ddef477ad5e38582540b30e1b2
traj_samples/g6_seqmean_corr_s0/stage_0050.parquet	709891	746f7471f07afcdb2fd59132899a6331
traj_samples/g6_seqmean_corr_s0/stage_0075.json	384	23197eb1ccf880b5d1a53a5ada9ade11
traj_samples/g6_seqmean_corr_s0/stage_0075.parquet	947360	5418e6c11d592cdd4fb37cd97502bbe4
traj_samples/g6_seqmean_corr_s0/stage_0100.json	390	015f987253fd151b9b3a9fd59275dc7a
traj_samples/g6_seqmean_corr_s0/stage_0100.parquet	1012732	b54be9c0a96f53a0dbbf7a8f495ff8a1
traj_samples/g6_seqmean_corr_s0/stage_0125.json	388	afbb202b839e6e28f418775e3f9f7005
traj_samples/g6_seqmean_corr_s0/stage_0125.parquet	909923	4b3d54f40758e16b03eb57a3ceab47f3
traj_samples/h1_first_segment_corr_s0/stage_0025.json	390	76ae2f6162957aa4731805fd1d44acb2
traj_samples/h1_first_segment_corr_s0/stage_0025.parquet	189557	31560bd99af974f90884ec2e01fa7aab
traj_samples/h1_first_segment_corr_s0/stage_0050.json	389	a92843984c61e74309f8ec0dea2b7243
traj_samples/h1_first_segment_corr_s0/stage_0050.parquet	248418	52863e3cfced46f159baacfc4a6a3a71
traj_samples/h1_first_segment_corr_s0/stage_0075.json	392	034f9036dcded3f76f4c1d5f16f1f990
traj_samples/h1_first_segment_corr_s0/stage_0075.parquet	293399	27005fa16a9ee545378bfbb9079f8d3c
traj_samples/h1_first_segment_corr_s0/stage_0100.json	394	ff230893f17edea8a31c2797f1b92448
traj_samples/h1_first_segment_corr_s0/stage_0100.parquet	258754	cb8671ef960b1bc929df0a81d6482980
traj_samples/h1_first_segment_corr_s0/stage_0125.json	391	f7dcf1e1762dee501dea6621b41314d7
traj_samples/h1_first_segment_corr_s0/stage_0125.parquet	322302	3d29401a5e7fb060828b67728df4d0ac
traj_samples/h1_first_segment_corr_s0/stage_0150.json	391	fa7492a355d40118852f0bd63f33f84f
traj_samples/h1_first_segment_corr_s0/stage_0150.parquet	287763	650b9b30b4560759376a2f06639ad08c
traj_samples/h1_first_segment_corr_s0/stage_0175.json	391	77411a7f9417744a28125769a5835ae3
traj_samples/h1_first_segment_corr_s0/stage_0175.parquet	316102	c5fd5ab72f983d5641dfea718339e29e
traj_samples/h1_first_segment_corr_s0/stage_0200.json	393	c9d58e18b4bf3d94bce658ec1f46e5e9
traj_samples/h1_first_segment_corr_s0/stage_0200.parquet	390132	6c98c937bcef26b020a538f7f1f91f36
traj_samples/h2_last_segment_corr_s0/stage_0025.json	389	5595174991c99b381d0a304c5272597c
traj_samples/h2_last_segment_corr_s0/stage_0025.parquet	428859	f5a54c3d0919aab202c7e8d8995e793c
traj_samples/h2_last_segment_corr_s0/stage_0050.json	388	4624347ee575ef8b977a8440a8c1015b
traj_samples/h2_last_segment_corr_s0/stage_0050.parquet	799923	7f55cc8fd9e7a15fb768229263e87408
traj_samples/h2_last_segment_corr_s0/stage_0075.json	391	ff18c884a149dcd15d45d8e8d04961ba
traj_samples/h2_last_segment_corr_s0/stage_0075.parquet	650007	52452483ab02db6524ceecbdb0e4a501
traj_samples/h2_last_segment_corr_s0/stage_0100.json	393	8e2f4349821388469752d12f3032b7c1
traj_samples/h2_last_segment_corr_s0/stage_0100.parquet	714799	dc072812face7de0f783f93f2fabd672
traj_samples/h3_random_segment_corr_s0/stage_0025.json	393	ca9801f50eab7bddcee9d8837af45a45
traj_samples/h3_random_segment_corr_s0/stage_0025.parquet	234861	b0a924f260d6d80073cd2184cd1a59c4
traj_samples/h3_random_segment_corr_s0/stage_0050.json	393	2da086663883944ad6890b0d90925120
traj_samples/h3_random_segment_corr_s0/stage_0050.parquet	374958	4eb3d56de89f7ec3db428fefe02628e1
traj_samples/h3_random_segment_corr_s0/stage_0075.json	394	307bc283c4049b8bedf98bfad7931a7b
traj_samples/h3_random_segment_corr_s0/stage_0075.parquet	773962	4ab771deb34e9f88d334f5f481a8a612
traj_samples/h3_random_segment_corr_s0/stage_0100.json	396	56063b67c2141034d870fc2a51f27fbc
traj_samples/h3_random_segment_corr_s0/stage_0100.parquet	759115	189ae61cd965c07c872b0886268c8ed4
traj_samples/h3_random_segment_corr_s0/stage_0125.json	395	23ee800c63e92163be8932edbebb49b8
traj_samples/h3_random_segment_corr_s0/stage_0125.parquet	814451	7a9ebf9771dd0ee0c585b2a8d46b9559
traj_samples/h3_random_segment_corr_s0/stage_0150.json	394	345f3628c65854989e9fd3f07ac7d468
traj_samples/h3_random_segment_corr_s0/stage_0150.parquet	854435	e9f4f982be1980f3ca660d113194e1c9
traj_samples/h3_random_segment_corr_s0/stage_0175.json	394	3213dee64fb5351b8ae5b80c1964eb12
traj_samples/h3_random_segment_corr_s0/stage_0175.parquet	878195	b2457caaa6ae59d9a58af38b9715b2be
traj_samples/h3_random_segment_corr_s0/stage_0200.json	394	317ac4b6bca0044d1d79d7734a30b79a
traj_samples/h3_random_segment_corr_s0/stage_0200.parquet	859358	a4d0a7c1117086fda6b7b43b5218df0a
traj_samples/h4_random_scatter_corr_s0/stage_0025.json	392	1a875fccd15e6c3f831ab03e9ba0993b
traj_samples/h4_random_scatter_corr_s0/stage_0025.parquet	204389	bf86773f31fd20711341acf9c4cd0372
traj_samples/h4_random_scatter_corr_s0/stage_0050.json	390	ff24e0a5e859df077324a0aa05236575
traj_samples/h4_random_scatter_corr_s0/stage_0050.parquet	469903	0a674efa2fd5e8d396f8b7ac7ad7649d
traj_samples/h4_random_scatter_corr_s0/stage_0075.json	395	899ed4df6ec8944b7d415cebcd38f7c0
traj_samples/h4_random_scatter_corr_s0/stage_0075.parquet	803613	08d48b5145b19d03ecc1efadf2a965ad
traj_samples/h4_random_scatter_corr_s0/stage_0100.json	395	f57256c037ed2b9dd150f44c64ac67fd
traj_samples/h4_random_scatter_corr_s0/stage_0100.parquet	748656	c034823539fc9c5c9272691690daa29d
traj_samples/h4_random_scatter_corr_s0/stage_0125.json	397	69dc892d05c72e0b2bde840c28e1b6a6
traj_samples/h4_random_scatter_corr_s0/stage_0125.parquet	805886	669420656611860a656e645b76e49d4b
traj_samples/h4_random_scatter_corr_s0/stage_0150.json	396	cef6eccdd1048565417f54364ad7a21a
traj_samples/h4_random_scatter_corr_s0/stage_0150.parquet	879571	837b5e68a1571eddd3423eb1f7fd1f11
traj_samples/h4_random_scatter_corr_s0/stage_0175.json	394	8f73a81da3617f5f83f12d352e8a3e40
traj_samples/h4_random_scatter_corr_s0/stage_0175.parquet	868313	6060cdc2aa05e8898610d9053e1cab28
traj_samples/h4_random_scatter_corr_s0/stage_0200.json	396	7dfdd3b068630c5e9186d6a88c680bd9
traj_samples/h4_random_scatter_corr_s0/stage_0200.parquet	844729	c124cc8b090cffa19e07907c6115d2ba
traj_samples/n2_corr_s0/stage_0025.json	378	b257a171f04ece346c289e45a2432f23
traj_samples/n2_corr_s0/stage_0025.parquet	411905	e6a57996d403e087f8d47e1ebdd5a031
traj_samples/n2_corr_s0/stage_0050.json	374	d9d5916edcde543c5d382b7f3bd6ef0a
traj_samples/n2_corr_s0/stage_0050.parquet	360884	a0f4279ada31843b908b3e03114d93ab
traj_samples/n2_corr_s0/stage_0075.json	380	c5450d50d0b1bef9f3c210c125708f62
traj_samples/n2_corr_s0/stage_0075.parquet	841741	795967152d813f1decaa1db1bca1cfd9
traj_samples/n2_corr_s0/stage_0100.json	377	a4d258a3de524675151264710a962752
traj_samples/n2_corr_s0/stage_0100.parquet	927471	7e27f723db61bbc327f2e05a95ee7d0d
traj_samples/n2_corr_s0/stage_0125.json	379	c5a8a688a39c99ab0e201531e6f4d51a
traj_samples/n2_corr_s0/stage_0125.parquet	995942	837c4287ea012ef88de65aca199851c8
traj_samples/n2_corr_s0/stage_0150.json	383	8029c088c479cf9d3aeaa7e95d4bf1eb
traj_samples/n2_corr_s0/stage_0150.parquet	1060153	af454c4eced8aebbcb74b6ad52d85eea
traj_samples/n2_corr_s0/stage_0175.json	381	21b52dfd09cb8c93b0947ccf377ea38c
traj_samples/n2_corr_s0/stage_0175.parquet	1049743	16f72833081475064e608c66a604fc61
traj_samples/n2_corr_s0/stage_0200.json	382	8ec4f3f537360c0906a6fb300b5ab247
traj_samples/n2_corr_s0/stage_0200.parquet	1003647	d25bdc4c2d32c9b010ad8bbc1e31e328
traj_samples/n2_corr_s0/stage_0225.json	382	68eae366a5feb2d5b3d4f82b20509827
traj_samples/n2_corr_s0/stage_0225.parquet	1079184	b3ab40c04c93bd30af555936f1382112
traj_samples/n2_corr_s0/stage_0250.json	383	cfbae21eaa6094673892709a43f390f0
traj_samples/n2_corr_s0/stage_0250.parquet	1023569	5873a6a520f7ac1a596da03d3b9c165a
traj_samples/vanilla_te_s0/stage_0025.json	378	2e2efcb8407ffda50f3617dc1dff9672
traj_samples/vanilla_te_s0/stage_0025.parquet	230260	717cb36b79423d6395359144c95407a5
traj_samples/vanilla_te_s0/stage_0050.json	382	898f260889cf9699f075012259930917
traj_samples/vanilla_te_s0/stage_0050.parquet	796138	b7082b11ff2cfd9b3ea1a584250b9a6b
traj_samples/vanilla_te_s0/stage_0075.json	382	eb13fe84a9c0b243466a82c9b24e1c93
traj_samples/vanilla_te_s0/stage_0075.parquet	915359	96b97ca9b3d28f988134205580f6dac6
traj_samples/vanilla_te_s0/stage_0100.json	379	86ca3dcd8eadf8a5c03b9746216f3f14
traj_samples/vanilla_te_s0/stage_0100.parquet	952399	c49bf10e0811c697471fd56719ad14d5
traj_samples/vanilla_te_s0/stage_0125.json	384	cc812e9995b2cd48d160b78cda3ef7e1
traj_samples/vanilla_te_s0/stage_0125.parquet	953916	a381be764fa1ce68f162d05e4e584c1b
traj_samples/vanilla_te_s0/stage_0150.json	383	46e6f35450c066513ba8e7d65221840c
traj_samples/vanilla_te_s0/stage_0150.parquet	957469	3b04393a37bc6136bf6073d889c92d07
traj_samples/vanilla_te_s0/stage_0175.json	382	72e179567de739130b9d1b47dc757ce5
traj_samples/vanilla_te_s0/stage_0175.parquet	979077	e46d602cc584368e5b2646ad966c01a2
traj_samples/vanilla_te_s0/stage_0200.json	383	a1eabdd77db65a837261eb7fdd1056fc
traj_samples/vanilla_te_s0/stage_0200.parquet	961807	d14b6ff12b8a6dc21d037973723d98b6
traj_samples/vanilla_te_s0/stage_0225.json	385	8e2d72fa47b23deb9ee9c8816e90061f
traj_samples/vanilla_te_s0/stage_0225.parquet	1029853	6c75e3bea0dfa98a05d135d1fad2adb9
traj_samples/vanilla_te_s0/stage_0250.json	386	4a5b9a844490710b8aabc5bef911e431
traj_samples/vanilla_te_s0/stage_0250.parquet	1072119	97f868c544fa8c6ad84b19c986a31951
