step	actor/distillation/abs_loss	actor/distillation/c4_budget	actor/distillation/c4_eps_missed	actor/distillation/c4_freeze_frac	actor/distillation/c4_hq_freeze	actor/distillation/c4_pi_tail	actor/distillation/c4_rep_freeze	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
77	0.48595258830623195	6.019671266729182	0.06923351896870317	0.05073046759758709	3.614640588762775e-05	0.028036208421161227	0.05069432122576417	0.27558920577620016	0.5887184105813503	0.5093911198165381	0.4854297838755883	0.48595258830623195	0.7380012210571405	0.5635755010174982	0.4739443418273533	0.4986153682976058	30.13190269470215	-9.746246831809913e-08	0.0	0.0	0.0	0.0	0.04492094264732617	0.567365079666629	2.309313812039115	4.581275228298072	8.65690558606928	0.5603815091378761	0.9857244157429897	0.9864661223960646	-0.02520789700969489	0.02652611450828386	0.013734290330445	0.05051026016008109	0.467234857154615	0.9862657017780073	0.9981271191076799	0.5887354612350464	1.1809535026550293	0.4854297935962677	1e-06	224.4903106689453	57.25542068481445	68.783203125	0.9999990463256836	0.07095290720462799	0.0	0.9999990463256836	0.07095290720462799	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1005071	1005071	1005071	1005071.0	1005071	0	2	2.0	2	0.22297662546239053	0.32862868096116155	1478.7258777486772	339.8435826152563	1005071	0.0	891.0	124.6171875	52.0	0.0	0.0390625	16384.0	7727.5	1541.0	0.0390625	16384.0	7727.5	1541.0	1.0421040058135986	0.002458810806274414	0.0012498804135248065	0.001277764211408794	0.0013417310547083616	0.0013237784150987864	0.00433117151260376	-0.0005559325218200684	1.0013248920440674	0.6147498488426208	1.9279881715774536	0.6160736680030823	1.9306769371032715	0.00010172835803309724	0.24713302923463445	0.07225301327726802	0.10224422253668308	0.013247517868876457	0.009033135735080577	0.005866155028343201	242.0651927422732	129.99829604614933	11.756952995434403	-1	-1.0	-1	0.011577127501368523	242.0651927422732	-1	87	13925	0.0	0.0	0.0	0.0	244.44422187656164	19.600468315184116	4.2729079723358154e-05		7.886998355388641e-05	339.8435826152563	5.718506872653961e-05		72.61940830759704	2.3160025011748075	0	77	0.9990226626396179	0.31480687856674194	0.006040770560503006	0.013443389907479286	1					
78	0.48705707159307265	6.070254494746526	0.07161599873668617	0.05837084415058295	2.5158719432106915e-05	0.028184640997399885	0.05834568524571498	0.2751296746234099	0.5913826436218288	0.493867722650369	0.4874579784227535	0.48705707159307265	0.6870840138031377	0.5651196564237276	0.4778726877023776	0.5040295142680407	21.479476928710938	-1.0103235581482295e-07	0.0	0.0	0.0	0.0	0.04919923218484554	0.5639672588246564	2.320475227302975	4.598917537265354	8.629228664769066	0.5555909524361292	0.9851661639081107	0.9871879236565696	-0.024517912618143275	0.027169565657257207	0.014273989958585136	0.05100567148636199	0.46647317459185916	0.9857260137796402	0.9983204793598917	0.59231036901474	0.9534370303153992	0.4874579608440399	1e-06	220.69334030151367	57.25542068481445	68.783203125	0.9999990463256836	0.04500780627131462	0.0	0.9999990463256836	0.04500780627131462	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1160551	1160551	1160551	1160551.0	1160551	0	2	2.0	2	0.22492662982016545	0.3355350577551415	1356.7866182177304	427.68368452973664	1160551	0.0	588.0	133.640625	50.0	0.0	0.0546875	16384.0	8933.1640625	636.0	0.0546875	16384.0	8933.1640625	636.0	-0.8472676277160645	0.002444148063659668	0.0012601478956639767	0.0013042098144069314	0.0013489151606336236	0.0013378990115597844	0.0028261542320251465	-0.0003368258476257324	1.0013389587402344	0.6095041036605835	1.885908603668213	0.6108419895172119	1.8885713815689087	7.337200165904686e-05	0.277377015188726	0.07366391229204429	0.08515194989740849	0.01519928127527237	0.009155388659564778	0.005238985642790794	314.2133489251137	167.3099443930987	3.5255886875092983	-1	-1.0	-1	0.012128444388508797	314.2133489251137	-1	141	16384	0.0	0.0	0.0	0.0	317.16536113247275	21.485450107604265	4.4384971261024475e-05		6.189197301864624e-05	427.68368452973664	5.8984383940696716e-05		85.4907270744443	2.6400781851261854	0	78	0.9989638328552246	0.25012245774269104	0.006043102126568556	0.013489465229213238	1					
79	0.4931557700037956	6.076749331810895	0.06922402917681371	0.05151242409791688	2.0239561897195765e-05	0.02754678697708775	0.05149218466420494	0.27424371921840834	0.5931771231048247	0.5081832277424195	0.49252381175756454	0.4931557700037956	0.664557451272712	0.5586942149435773	0.48773091450771866	0.49210435020573	22.296022415161133	-7.209463603885524e-08	0.0	0.0	0.0	0.0	0.03815912132952636	0.5816595357130555	2.3510650168446934	4.653784653719733	8.800024902119356	0.5645387418129865	0.9859905777608647	0.9870753305799821	-0.02499892544823096	0.026554247569840622	0.013489041717120391	0.050794918555766344	0.4683062854935141	0.9865109552355373	0.9985197063754586	0.5919094681739807	1.0555195808410645	0.49252381920814514	1e-06	224.59122467041016	57.25542068481445	68.783203125	0.9999990463256836	0.09097999334335327	0.0	0.9999990463256836	0.09097999334335327	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1092239	1092239	1092239	1092239.0	1092239	0	2	2.0	2	0.22303573300300747	0.3340647806405632	1443.0001878157764	378.46114270202816	1092239	0.0	876.0	131.0390625	47.0	0.0	0.0625	16384.0	8402.078125	939.0	0.0625	16384.0	8402.078125	939.0	-0.7544859647750854	0.002773880958557129	0.0012902989983558655	0.0012018756242468953	0.0012223550584167242	0.0012136406730860472	0.0032324790954589844	-0.0003083944320678711	1.0012145042419434	0.6049891710281372	1.8635064363479614	0.6062027812004089	1.8658220767974854	8.172674300056832e-05	0.25690025992863424	0.07304619058295508	0.08926513604819775	0.03802613168954849	0.009340589385828935	0.005573488771915436	273.7074558045715	149.24198545706167	5.848990298807621	-1	-1.0	-1	0.011081581935286522	273.7074558045715	-1	88	16384	0.0	0.0	0.0	0.0	276.28749494440854	19.36223903298378	3.637932240962982e-05		7.440708577632904e-05	378.46114270202816	4.833191633224487e-05		79.78389815613627	2.2647870760411024	0	79	0.9989617466926575	0.33979564905166626	0.006177391856908798	0.013598999008536339	1					
80	0.47551122670238083	5.931607075639673	0.06892693405215805	0.05652256125796231	2.577703290208356e-05	0.027045753130034822	0.05649678404222721	0.26985999921689163	0.5801380411595911	0.4863933048940994	0.474946569185704	0.47551122670238083	0.6767349827128488	0.5599926065754246	0.4666041914071586	0.4885500319100715	25.673147201538086	-4.500635597537439e-08	0.0	0.0	0.0	0.0	0.04227540302216201	0.5386002136243356	2.2891234610531783	4.595797667632231	8.756349215636382	0.5594994699632799	0.9860222702090805	0.9878374958360517	-0.02397038568616719	0.025955718816132158	0.013445108229093053	0.049130934466784064	0.4699217652952349	0.9865548997311979	0.9984891696556194	0.5794088840484619	0.9412631392478943	0.4749465584754944	1e-06	221.29441452026367	57.31732130050659	68.783203125	0.9999990463256836	0.07679321616888046	0.0	0.9999990463256836	0.07679321616888046	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1210391	1210391	1210391	1210391.0	1210391	0	2	2.0	2	0.2248702154555323	0.3323358624906893	1312.616969328243	461.0602438803762	1210391	0.0	912.0	131.2265625	54.0	0.0	0.078125	16384.0	9324.953125	450.0	0.078125	16384.0	9324.953125	450.0	0.022896885871887207	0.0025491714477539062	0.0012558313319459558	0.0012456466211006045	0.00131689989939332	0.0012923977337777615	0.0043035149574279785	-0.0009521245956420898	1.0012935400009155	0.6059591174125671	1.8825836181640625	0.6072515249252319	1.8851560354232788	5.755695559607813e-05	0.2895513568254627	0.07428018446070134	0.0696664210408926	0.1008584052324295	0.010198666146607138	0.00519191101193428	341.47174405679107	185.68513069712208	2.4117161259055138	-1	-1.0	-1	0.01203983835875988	341.47174405679107	-1	130	16320	0.0	0.0	0.0	0.0	345.6067621987313	22.360674122348428	2.530030906200409e-05		6.721913814544678e-05	461.0602438803762	5.529634654521942e-05		89.90806674957275	2.3948780503124	0	80	0.9990348219871521	0.2921840250492096	0.0059862094931304455	0.013451207429170609	1					
81	0.4888767621346882	6.288687317711966	0.07391331749303	0.05291352025233209	2.7002522256225347e-05	0.0288137555920652	0.052887363375962844	0.2800983060683523	0.6178705081343651	0.5174469462462834	0.48930223495699465	0.4888767621346882	0.7111619472503662	0.6139441358191626	0.47572517756904875	0.5112165957689285	24.201913833618164	-1.7670792828994308e-07	0.0	0.0	0.0	0.0	0.041069138715309754	0.5911159958158221	2.2990893363952636	4.5451830318995885	8.680013043539864	0.5636037592376981	0.9850606024265289	0.9872887960502079	-0.024434396331863745	0.027769041766545603	0.014352405862882733	0.05258778751428638	0.46990730805056435	0.9856476008892059	0.998374457018716	0.6187242269515991	0.9428513050079346	0.48930221796035767	1e-06	231.82814407348633	57.31732130050659	68.783203125	0.9999990463256836	0.0890100821852684	0.0	0.9999990463256836	0.0890100821852684	0.0	1.0	0.125	0.0	1.0	0.125	0.0	1168804	1168804	1168804	1168804.0	1168804	0	2	2.0	2	0.22605037401995284	0.33729413798895297	1379.4642231861615	423.64418748766184	1168804	0.0	1005.0	136.609375	53.0	0.0	0.0703125	16384.0	8994.671875	405.0	0.0703125	16384.0	8994.671875	405.0	0.16518449783325195	0.002608776092529297	0.0013166499556973577	0.0013364284532144666	0.0013700731797143817	0.0013567934511229396	0.004113614559173584	-0.0006281733512878418	1.001357913017273	0.6330703496932983	1.9181702136993408	0.6344271302223206	1.9208972454071045	8.163500966402166e-05	0.27345551940413954	0.0727773189936992	0.09541532583534718	0.06289614737033844	0.009931070511811413	0.006403300911188126	312.4463108237833	177.10566788705182	2.0881023462861776	-1	-1.0	-1	0.011233177036046982	312.4463108237833	-1	83	14619	0.0	0.0	0.0	0.0	314.8342616893351	20.56692892871797	3.52468341588974e-05		6.070360541343689e-05	423.64418748766184	5.719996988773346e-05		85.0624215491116	2.354363791644573	0	81	0.9990195631980896	0.2351573407649994	0.006247240584343672	0.013666350394487381	1					
82	0.48452810432812937	6.159956687117276	0.07505299508163374	0.051789895791443996	1.8472661918478903e-05	0.028485164071803223	0.05177142307136769	0.2741628766876377	0.5947099503589003	0.4943976771749862	0.4844125306699425	0.48452810432812937	0.662712327013277	0.57751983383747	0.4754263773968775	0.4956253995634105	24.816001892089844	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.03708311436021675	0.5582675726395355	2.322630373582448	4.619184797757293	8.863677593126688	0.5575184197458503	0.9850926121620283	0.9874316102837863	-0.02439902731766031	0.027447302927811668	0.014332937146855951	0.05153347827392082	0.46917179512650997	0.9856670662148358	0.9984671751113787	0.5966334939002991	0.882244884967804	0.4844125211238861	1e-06	224.42657470703125	57.31732130050659	68.783203125	0.9999990463256836	0.08141185343265533	0.0	0.9999990463256836	0.08141185343265533	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1189083	1189083	1189083	1189083.0	1189083	0	2	2.0	2	0.22534388628985147	0.33676142229748557	1369.1813657821347	434.2313698232174	1189083	0.0	615.0	125.5703125	47.0	0.0	0.0390625	16384.0	9164.140625	1162.0	0.0390625	16384.0	9164.140625	1162.0	-0.7543511390686035	0.0025349855422973633	0.0012670145370066166	0.0012763107661157846	0.001302143675275147	0.0012891200603917241	0.0031284093856811523	-0.0006712675094604492	1.001290202140808	0.6167506575584412	1.896133303642273	0.6180397272109985	1.8987088203430176	7.756901364881706e-05	0.2749382684225007	0.07342331846455723	0.09223599545657635	0.031948408111929893	0.009705056712846272	0.006175335496664047	320.2112942934036	179.1114057687082	7.827431431040168	-1	-1.0	-1	0.011001374572515488	320.2112942934036	-1	115	14906	0.0	0.0	0.0	0.0	322.5053382422775	21.21889486350119	3.497675061225891e-05		6.346218287944794e-05	434.2313698232174	5.803816020488739e-05		87.30641978979111	2.397916754707694	0	82	0.9990151524543762	0.3018718957901001	0.0060161505825817585	0.013439654372632504	1					
83	0.49435777134365505	6.707630028327306	0.08700304478406906	0.041146917743996404	2.0304276353676363e-05	0.031010418224872813	0.04112661334673046	0.2932716127898958	0.6531132256819142	0.5318950547112359	0.4947504543233663	0.49435777134365505	0.6856747993992435	0.5642479666405253	0.48660173929399914	0.5039533745083544	25.965221405029297	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.055554141691471964	0.5858917438632084	2.3102459410826364	4.569013032648298	8.806878672705757	0.5659038863248296	0.9824071948726972	0.9859811522894435	-0.024567567381179996	0.031296409744148455	0.016871125851240423	0.057020770489341684	0.4707272027929624	0.9831288796332147	0.9978116535478168	0.6540345549583435	0.9946390390396118	0.494750440120697	1e-06	234.72931671142578	57.33006477355957	68.783203125	0.9999990463256836	0.07250319421291351	0.0	0.9999990463256836	0.07250319421291351	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1194723	1194723	1194723	1194723.0	1194723	0	2	2.0	2	0.22445057815316197	0.3343638027961391	1337.4126245971115	446.6545993462205	1194723	0.0	998.0	140.8671875	50.0	0.0	0.0703125	16384.0	9192.90625	2017.0	0.0703125	16384.0	9192.90625	2017.0	3.313849449157715	0.0026640892028808594	0.0013387032086029649	0.001353182946331799	0.0013839991297572851	0.0013748758938163519	0.0031471848487854004	-0.00031635165214538574	1.0013760328292847	0.6746335625648499	2.0402114391326904	0.6760084629058838	2.0431222915649414	8.712610098138846e-05	0.28293179623196285	0.07417375325246924	0.10409155674278736	0.013618262484669685	0.009699173548142426	0.006813794374465942	330.3599155638367	178.55683887228952	17.583908705040812	-1	-1.0	-1	0.010616689920425415	330.3599155638367	-1	107	16384	0.0	0.0	0.0	0.0	332.9235811717808	21.790133455768228	2.802722156047821e-05		6.624683737754822e-05	446.6545993462205	5.083903670310974e-05		88.6170890070498	2.5115079674869776	0	83	0.9990274310112	0.6105740666389465	0.006283702794462442	0.013705585151910782	1					
84	0.4608022841038527	5.802503688835803	0.07080499239173936	0.059048936503973824	1.3209727276935828e-05	0.026879624440622182	0.05903572691202072	0.25991134373126207	0.5573157965217108	0.4565303263104992	0.4614583229413256	0.4608022841038527	0.6581945268460262	0.5626343650582396	0.4533694374524517	0.46593845000973455	27.32464599609375	-5.873772224163076e-08	0.0	0.0	0.0	0.0	0.0299346367886037	0.49775406364121555	2.2571251929542164	4.610900101838289	8.944764372743206	0.5608112322695461	0.9859143878206794	0.9886394010649787	-0.023117255902400723	0.02569981359727221	0.013534221875791749	0.04766979580170211	0.4727555914425556	0.9864657852384779	0.998484750588735	0.5600239634513855	0.9550869464874268	0.46145832538604736	1e-06	229.18621444702148	57.346450328826904	68.783203125	0.9999990463256836	0.0615091472864151	0.0	0.9999990463256836	0.0615091472864151	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1291842	1291842	1291842	1291842.0	1291842	0	2	2.0	2	0.225425290492877	0.3371854426838498	1282.0358241843228	503.8244546800852	1291842	0.0	376.0	122.84375	49.0	0.0	0.1171875	16384.0	9969.671875	845.0	0.1171875	16384.0	9969.671875	845.0	-0.32593846321105957	0.002196669578552246	0.0012030237121507525	0.0013133106986060739	0.0013288367772474885	0.0013120529474690557	0.0030579566955566406	-0.0010741651058197021	1.0013132095336914	0.5727328062057495	1.814597249031067	0.5740448832511902	1.8171029090881348	6.585956083603937e-05	0.29821309219668635	0.07483806458217873	0.08508014678955078	0.03937957249581814	0.01017904153559357	0.005983466282486916	377.3088233098388	216.02225439774338	4.954224424436688	-1	-1.0	-1	0.0116878692060709	377.3088233098388	-1	138	16084	0.0	0.0	0.0	0.0	380.555094787851	23.396363643929362	3.4788623452186584e-05		7.909350097179413e-05	503.8244546800852	5.219504237174988e-05		96.67895502597094	2.4047928359359503	0	84	0.9990376830101013	0.4228686988353729	0.005788014270365238	0.013320853002369404	1					
85	0.47374277229768685	6.004490889698626	0.07488328245389893	0.056572161704660895	1.6505368273419114e-05	0.027532543886048966	0.05655565640204642	0.2664534980992237	0.5750264712126858	0.4733216906168375	0.4732449965085834	0.47374277229768685	0.6157407294734415	0.56435996850571	0.4678623523697796	0.47062724164451464	25.459753036499023	-7.571565419084436e-08	0.0	0.0	0.0	0.0	0.02570528856883436	0.5267046751925745	2.3163206433675376	4.671069946633764	8.842162718255835	0.5577144030346928	0.9852733561791569	0.987986747040806	-0.023830920772021074	0.026857101336031794	0.014150048538773176	0.050161052360592116	0.4733453019555793	0.9858499492507383	0.9984907536621553	0.5758428573608398	0.928994357585907	0.4732449948787689	1e-06	226.2468032836914	57.346450328826904	68.783203125	0.9999990463256836	0.06139790639281273	0.0	0.9999990463256836	0.06139790639281273	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	1313829	1313829	1313829	1313829.0	1313829	0	2	2.0	2	0.22582823498470203	0.33703912176913114	1297.1324744821263	506.4359369017184	1313829	0.0	552.0	126.40625	47.0	0.0	0.1015625	16384.0	10137.8828125	493.0	0.1015625	16384.0	10137.8828125	493.0	23.264997482299805	0.0025451183319091797	0.0012335047358646989	0.0011999589623883367	0.001256157411262393	0.001224984647706151	0.0036610960960388184	-0.0008522570133209229	1.0012259483337402	0.5999549031257629	1.8721362352371216	0.6011799573898315	1.8745336532592773	5.312147275689704e-05	0.2934901333684707	0.07462183278189083	0.06979253143072128	0.03565552085638046	0.010480036158696748	0.006412690505385399	376.512357827276	218.4914233709278	2.57859749160707	-1	-1.0	-1	0.011624975129961967	376.512357827276	-1	89	16384	0.0	0.0	0.0	0.0	380.8471780754626	24.26661084033549	2.6030465960502625e-05		6.390735507011414e-05	506.4359369017184	4.9116089940071106e-05		98.04032794199884	2.5057800598442554	0	85	0.9990177750587463	0.3308638334274292	0.005860003177076578	0.013380463235080242	1					
86	0.4526300478569219	5.900565264930187	0.0720332317369085	0.06541514431264146	1.8908929581504683e-05	0.02730330138821417	0.06539623556711094	0.2602981624888702	0.5708071501322196	0.4804153190532201	0.45315529266372323	0.4526300478569219	0.6312228825310586	0.5375043124380247	0.44533561778740144	0.46567851556858547	23.803096771240234	-1.6609035924375348e-07	0.0	0.0	0.0	0.0	0.027046478930598413	0.5031409309783452	2.204820107406294	4.458912788982123	8.660303156140824	0.5623785005488866	0.9857233494100436	0.9881425491521056	-0.022946375120483652	0.026203848946262414	0.01370484643602665	0.0489257362107156	0.4737207066844886	0.9862951644709412	0.9984661273553338	0.5713545083999634	0.851377546787262	0.4531552791595459	1e-06	224.45821380615234	57.346450328826904	68.783203125	0.9999990463256836	0.058061204850673676	0.0	0.9999990463256836	0.058061204850673676	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1189288	1189288	1189288	1189288.0	1189288	0	2	2.0	2	0.2256236274029449	0.33700491133856114	1360.9708185878515	436.9263410195708	1189288	0.0	587.0	135.9765625	45.0	0.0	0.0625	16384.0	9155.3359375	1444.0	0.0625	16384.0	9155.3359375	1444.0	5562.00830078125	0.002504110336303711	0.0012277564965188503	0.0012106429785490036	0.0012509431689977646	0.0012324843555688858	0.00313568115234375	-0.0008260011672973633	1.0012333393096924	0.6018435955047607	1.867581844329834	0.6030760407447815	1.8700051307678223	7.378228013558421e-05	0.27757245584548296	0.07343136416415572	0.08774838037788868	0.04110954888164997	0.010090952826431021	0.006821217015385628	322.9398194849491	175.76612643721455	10.6478028036654	-1	-1.0	-1	0.012016486376523972	322.9398194849491	-1	75	15810	0.0	0.0	0.0	0.0	325.2824422735721	21.20945348776877	2.8304755687713623e-05		6.228312849998474e-05	436.9263410195708	4.7851353883743286e-05		87.33104022406042	2.3253324273973703	0	86	0.9990414977073669	0.3307739496231079	0.005844850093126297	0.013353975489735603	1					
87	0.4759634860924312	6.449261848028604	0.08342364834403837	0.0406519240947658	1.747277508604691e-05	0.02887156598463461	0.04063445143099245	0.2815020601083706	0.6228527475100059	0.508820328619573	0.4747207809705287	0.4759634860924312	0.6488409913205481	0.5824548447286928	0.4649552335212757	0.4915002973435761	26.718669891357422	-1.0267224581639312e-07	0.0	0.0	0.0	0.0	0.04964810191402696	0.5422002020013796	2.2535845505726804	4.550033519794415	8.859044372261344	0.564300825069477	0.9835444332717301	0.9871193944633782	-0.023745228282429955	0.02946099451464879	0.015777230667942142	0.05416359924167007	0.4738302795917957	0.9842227805744518	0.9981040768809133	0.6224541664123535	0.8511009812355042	0.4747207760810852	1e-06	226.67739486694336	57.346450328826904	68.783203125	0.9999990463256836	0.13305361568927765	0.0	0.9999990463256836	0.13305361568927765	0.0	1.0	0.15625	0.0	1.0	0.15625	0.0	1172502	1172502	1172502	1172502.0	1172502	0	2	2.0	2	0.2223033994100581	0.3323402671273178	1408.057582969286	416.35442121885717	1172502	0.0	448.0	140.671875	45.0	0.0	0.046875	16384.0	9019.5	1019.0	0.046875	16384.0	9019.5	1019.0	-0.9478710293769836	0.002595186233520508	0.0012892006197944283	0.0012864957097917795	0.0013208907330408692	0.0013134354958310723	0.002999246120452881	-0.00047713518142700195	1.0013145208358765	0.6463349461555481	1.971703290939331	0.6476483941078186	1.9744290113449097	5.572143579845345e-05	0.26490744690312856	0.07382570521545026	0.06533349491655827	0.08332856185734272	0.010258263471769169	0.006120873615145683	302.7118326295167	178.02329972437292	6.550482124090195	-1	-1.0	-1	0.01175379753112793	302.7118326295167	-1	177	16384	0.0	0.0	0.0	0.0	305.8345878198743	20.91247900389135	2.7799978852272034e-05		5.7892873883247375e-05	416.35442121885717	5.187280476093292e-05		86.56078701652586	2.266656504943967	0	87	0.9991350769996643	0.47051769495010376	0.006038629915565252	0.013512076810002327	1					
88	0.48049369209433257	6.450040585374179	0.08205567473826343	0.0490142621661294	1.3424326238710407e-05	0.029470632056871504	0.04900083782738202	0.2823018173444761	0.6287364165668619	0.5161258947767623	0.480350133148022	0.48049369209433257	0.6714977001490658	0.5902029390204443	0.4701064014679765	0.49844600117369875	22.73503875732422	-4.500635597537439e-08	0.0	0.0	0.0	0.0	0.051591885327170156	0.5666537643601633	2.24658660529411	4.519534071830854	8.806075625223656	0.5629890022212511	0.9837031454256137	0.9871799317124772	-0.024016665294766426	0.029307696662128787	0.015624413949322619	0.05408646652398452	0.4717125949794299	0.9843755797164081	0.9982035266209955	0.6292834281921387	0.8327844142913818	0.480350136756897	1e-06	223.4055290222168	57.346450328826904	68.783203125	0.9999990463256836	0.07521330565214157	0.0	0.9999990463256836	0.07521330565214157	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1207530	1207530	1207530	1207530.0	1207530	0	2	2.0	2	0.2256403626518553	0.3328937269300372	1365.381286730454	442.1951625291258	1207530	0.0	522.0	138.0859375	45.0	0.0	0.0859375	16384.0	9295.7421875	2595.0	0.0859375	16384.0	9295.7421875	2595.0	-0.9635030627250671	0.0026559829711914062	0.0013151554157957435	0.0013104495592415333	0.0013621808029711246	0.0013592992909252644	0.0030368566513061523	-0.0001220703125	1.0013604164123535	0.6630765199661255	2.0024757385253906	0.664435863494873	2.0053560733795166	7.10107652845627e-05	0.27654964230533324	0.07321650360198885	0.085747629404068	0.012743765488266945	0.009652044842368923	0.006694115698337555	326.5109414421022	180.52087473883876	25.730025622993708	-1	-1.0	-1	0.01173069141805172	326.5109414421022	-1	274	16384	0.0	0.0	0.0	0.0	329.0539746452123	21.679831432178617	2.6654452085494995e-05		7.751211524009705e-05	442.1951625291258	5.038455128669739e-05		88.4111245945096	2.2374395206570625	0	88	0.999013364315033	0.35347867012023926	0.006190619897097349	0.013634784147143364	1					
