step	actor/distillation/abs_loss	actor/distillation/c3_inter_size	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
89	0.7768832984669455	20.011137469061488	0.8430465718024763	1.4960402648510605	0.7723981923070448	-0.6935331088025123	0.7768832984669455	1.2784424167254875	0.8051813768929449	0.7869234444766209	0.6615128363000935	68.35453796386719	-64.68763732910156	-9.650861016635236	-5.540213539682585	-0.9744310493035049	-3.1527192222660987	-0.20427033042932605	-0.010208391337069488	0.2478165721263865	0.7605034999292473	1.6948773465279876	0.5885628698201015	0.8967694239369755	0.9437254204832274	-0.024644507769623708	0.12786654005597892	0.09912162262079274	0.16515391130514187	0.49695422269147016	0.9008903585631272	0.9675704507992186	1.5146763324737549	1.5398085117340088	-0.6935331225395203	1e-06	196.31219100952148	57.38435745239258	64.662109375	0.9999990463256836	0.08576826006174088	0.0	0.9999990463256836	0.08576826006174088	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	885011	885011	885011	885011.0	885011	0	2	2.0	2	0.2219589556894919	0.331307862455979	1518.4202204381613	291.4249257509946	885011	0.0	849.0	133.4375	43.0	0.0	0.0234375	16384.0	6780.7109375	327.0	0.0234375	16384.0	6780.7109375	327.0	-0.6645592451095581	0.0027229785919189453	0.0012364680878818035	0.0011777685722336173	0.0012519382871687412	0.00122020673006773	0.003100752830505371	-0.0009920895099639893	1.0012211799621582	1.6812102794647217	11.11674690246582	1.6824305057525635	11.132599830627441	0.00011070919906723598	0.24130289312517092	0.07167181158084353	0.09797885897569358	0.019621943007223308	0.00838127477118178	0.004962043021805584	207.1699336139718	99.17919484293088	1.640284278022591	-1	-1.0	-1	0.012647614988964051	207.1699336139718	-1	150	15992	0.0	0.0	0.0	0.0	209.43426133302273	15.533661356021184	2.595700789242983e-05		7.191096665337682e-05	291.4249257509946	4.979094956070185e-05		63.430341638973914	2.2879785940167494	0	89	0.9995561838150024	0.2310587465763092	0.004693883471190929	0.01158917136490345	1					
90	0.7859277130498622	19.87243285545936	0.7520677449539876	1.3439744515953442	0.720564265892832	-0.7171483485908539	0.7859277130498622	1.127372772189287	0.7640827935475569	0.8060596291450426	0.6613715331858168	63.70417022705078	-30.904447555541992	-9.556810757059317	-5.546046994884427	-1.020598794783179	-3.1491717442010456	-0.22333529088646173	-0.010521910808389434	0.20128565577906557	0.6755842376151122	1.6095840233624374	0.5844833250229176	0.9112743157606858	0.9559110623139602	-0.02484609333276659	0.11164034735903931	0.08513373091879588	0.14671735194860958	0.495918849339852	0.9148795237907996	0.9777515842364385	1.3316545486450195	1.5453075170516968	-0.7171483635902405	1e-06	206.98306274414062	57.38435745239258	64.662109375	0.9999990463256836	0.055141158401966095	0.0	0.9999990463256836	0.055141158401966095	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	984661	984661	984661	984661.0	984661	0	2	2.0	2	0.224369979177033	0.33088630739257935	1452.1886536175618	339.02654367499053	984661	0.0	389.0	126.4375	39.0	0.0	0.046875	16384.0	7566.2265625	776.0	0.046875	16384.0	7566.2265625	776.0	-0.8827037215232849	0.002390265464782715	0.0012062356108799577	0.0012224264210090041	0.0012909428915008903	0.0012830322375521064	0.0032541751861572266	-0.00021594762802124023	1.001284122467041	1.4102879762649536	7.257570743560791	1.4115710258483887	7.268442153930664	9.413868531670575e-05	0.2557386711609954	0.07199445645763289	0.09269469202263281	0.011929530999623239	0.00859361121774782	0.005194726982153952	245.36918379698182	122.83094235878798	4.531335703970399	-1	-1.0	-1	0.01037536998046562	245.36918379698182	-1	150	16384	0.0	0.0	0.0	0.0	247.67702102998737	17.53580359002808	2.4012988433241844e-05		5.869701271876693e-05	339.02654367499053	5.1381997764110565e-05		70.89013349002926	2.172606698004529	0	90	0.9994857907295227	0.25324922800064087	0.004803607240319252	0.011784530244767666	1					
91	0.8093992986462333	19.84960720755837	0.744039461016655	1.3435522882324276	0.7237110864935499	-0.7400082112289965	0.8093992986462333	1.1085573854771527	0.7952973779403802	0.8295523443005302	0.6998907106392311	46.66437911987305	-40.56984329223633	-9.862005060369318	-5.74473372372714	-1.0422541645891739	-3.26417867342631	-0.2285100230559086	-0.0105445396000119	0.19867689156848373	0.6841129394191684	1.7150306024334647	0.583811978950645	0.9123655178330161	0.9562633353652377	-0.025139551129982327	0.11061004650863734	0.08413623918242978	0.1461079619034673	0.49759502212206524	0.915879712863402	0.9781227283405535	1.3326748609542847	1.5637835264205933	-0.7400082349777222	1e-06	200.7066307067871	57.38435745239258	64.662109375	0.9999990463256836	0.09030444175004959	0.0	0.9999990463256836	0.09030444175004959	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	989240	989240	989240	989240.0	989240	0	2	2.0	2	0.22370609730710359	0.3319445316232562	1448.7821768422746	341.403979084047	989240	0.0	1007.0	135.8984375	55.0	0.0	0.0625	16384.0	7592.5390625	345.0	0.0625	16384.0	7592.5390625	345.0	3.3150715827941895	0.0023850202560424805	0.001257863361388445	0.0013273790245875716	0.0014031673781573772	0.0013842824846506119	0.0040247440338134766	-0.000560373067855835	1.0013855695724487	1.5251680612564087	7.835134506225586	1.526552438735962	7.848388195037842	8.54859882326061e-05	0.2570649188142037	0.07208757985527296	0.08456615899922326	0.013338037009816617	0.0086222101876956	0.005552574992179871	247.4850457769935	121.23965908243008	1.7465530009940267	-1	-1.0	-1	0.01045569294365123	247.4850457769935	-1	57	16384	0.0	0.0	0.0	0.0	249.82725602498977	17.371227378956974	2.4475972168147564e-05		6.5244035795331e-05	341.403979084047	5.242199404165149e-05		71.31191749603022	2.166744542948436	0	91	0.9994806051254272	0.38914555311203003	0.004952834919095039	0.011999402195215225	1					
92	0.8471806472347628	19.926517486572266	0.7694438659856396	1.3979888404569318	0.7494129959133363	-0.7812516950070858	0.8471806472347628	1.2003652674536551	0.8107911535809117	0.8736066476952645	0.7282473913482165	371.87542724609375	-30.127418518066406	-10.03073105504436	-5.8471637156701854	-1.1075963359476337	-3.3710692428773448	-0.26656642770056704	-0.010675664274634572	0.18913243051652134	0.6514212844833251	1.6794738735883468	0.5860740513570847	0.9088541980712644	0.9552965635253537	-0.02560301010887469	0.11568300504117243	0.08747232756427219	0.1534072983288957	0.49732417108551147	0.9125468759767471	0.9780009917674526	1.3791230916976929	1.5069327354431152	-0.7812516689300537	1e-06	198.61082077026367	57.38435745239258	64.662109375	0.9999990463256836	0.04554605111479759	0.0	0.9999990463256836	0.04554605111479759	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	938580	938580	938580	938580.0	938580	0	2	2.0	2	0.22182581690175143	0.3308622656175426	1496.8267880993408	313.5232504730229	938580	0.0	863.0	144.7109375	50.0	0.0	0.0546875	16384.0	7187.9453125	260.0	0.0546875	16384.0	7187.9453125	260.0	-0.9650227427482605	0.002454042434692383	0.0012929809745401144	0.001363386632874608	0.0013933678856119514	0.0013931425055488944	0.003675222396850586	-1.4424324035644531e-05	1.0013943910598755	1.4759196043014526	7.264758110046387	1.4773129224777222	7.275829792022705	0.00011232212807832891	0.24662654856922314	0.07171421941445354	0.10542330297175795	0.019876890000887215	0.008592589975705778	0.005162668006960303	224.5104557129671	107.88693911254131	1.4360745919984765	-1	-1.0	-1	0.010935486003290862	224.5104557129671	-1	109	16384	0.0	0.0	0.0	0.0	226.91048239695374	16.360224326024763	3.162497887387872e-05		7.285200990736485e-05	313.5232504730229	5.653599509969354e-05		67.3095320580178	2.175407354021445	0	92	0.9995033144950867	0.35341259837150574	0.005028087180107832	0.01204341184347868	1					
93	0.7804472830541658	19.70398061925715	0.660897908181968	1.216882900800556	0.6788175222746125	-0.7261604772065766	0.7804472830541658	1.1256875684767058	0.7586999108845537	0.8029782645206786	0.6514399691456647	77.6539535522461	-33.122596740722656	-9.531247182325883	-5.5740372985601425	-1.0019743216460373	-3.17566011332427	-0.23034362207953096	-0.012845996912939441	0.15326452989897849	0.5451797325354577	1.4560443790573063	0.5795288397507234	0.9237327593745608	0.9623957998824842	-0.02410650963076588	0.09795698922420287	0.0731324847782327	0.13149251724032432	0.4932717708024112	0.9268800471768235	0.9822531459909497	1.2144074440002441	1.349107265472412	-0.72616046667099	1e-06	197.91744995117188	57.38435745239258	64.662109375	0.9999990463256836	0.11343494057655334	0.0	0.9999990463256836	0.11343494057655334	0.0	1.0	0.15625	0.0	1.0	0.15625	0.0	981208	981208	981208	981208.0	981208	0	2	2.0	2	0.2229527657497201	0.3329956637645484	1433.6218433823847	342.2129777560476	981208	0.0	370.0	124.546875	48.0	0.0	0.046875	16384.0	7541.140625	776.0	0.046875	16384.0	7541.140625	776.0	-0.13737666606903076	0.0025168657302856445	0.0011993269436061382	0.001146391499787569	0.0012544341152533889	0.0012331655016168952	0.003516256809234619	-0.0008325576782226562	1.0012341737747192	1.3756072521209717	6.618174076080322	1.376840591430664	6.628173351287842	0.00010620900362072236	0.2599374743189898	0.07246237845591148	0.10421312402468175	0.030638053955044597	0.008797058232175914	0.005257762037217617	248.34307146799983	119.85353396945129	4.477162675000727	-1	-1.0	-1	0.011508633033372462	248.34307146799983	-1	95	16384	0.0	0.0	0.0	0.0	250.908806085994	17.18638537998777	5.496799713000655e-05		5.7082041166722775e-05	342.2129777560476	6.35769683867693e-05		71.100665439968	2.2287382570211776	0	93	0.9994670748710632	0.30160388350486755	0.004821947775781155	0.011866234242916107	1					
94	0.7770581972620373	19.685069688161214	0.6529734826918381	1.2297728504713936	0.7014673245954327	-0.7252485854933184	0.7770581972620373	1.1198149515936773	0.7526518197963015	0.7937614296451405	0.6602931403244535	87.88249206542969	-32.31623840332031	-9.607320387040575	-5.557908859786888	-1.0155066752883917	-3.1801059670358276	-0.21318017868034075	-0.006789463425957365	0.14776894333893628	0.5442890887160805	1.39958329359312	0.5789726441105206	0.9238489598035813	0.9614282915989558	-0.02440638095358736	0.09838845300012812	0.07303367050602295	0.13300363487408806	0.4931418831149737	0.9269809563954671	0.9823085377613704	1.234544038772583	1.2517874240875244	-0.7252485752105713	1e-06	198.80405807495117	57.38435745239258	64.779296875	0.9999990463256836	0.060155872255563736	0.0	0.9999990463256836	0.060155872255563736	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	914829	914829	914829	914829.0	914829	0	2	2.0	2	0.22432754556654938	0.33231160781786545	1508.3978281377222	303.2452655840316	914829	0.0	809.0	136.8046875	41.0	0.0	0.046875	16384.0	7010.296875	576.0	0.046875	16384.0	7010.296875	576.0	-0.9153923988342285	0.002438664436340332	0.0012337348889559507	0.0012583688367158175	0.001322535565122962	0.0012959155719727278	0.003127574920654297	-0.0017036795616149902	1.001297116279602	1.3308374881744385	5.5231804847717285	1.3321335315704346	5.531737804412842	0.00011008522252547603	0.24396752782176304	0.07124427772407703	0.10070915403775871	0.027161474979948252	0.008902221359221585	0.005220981023740023	216.60355824197177	104.10159022400012	3.167311121011153	-1	-1.0	-1	0.011122859956230968	216.60355824197177	-1	132	16384	0.0	0.0	0.0	0.0	218.91645412996877	16.110007101029623	2.4153036065399647e-05		5.902204429730773e-05	303.2452655840316	6.631598807871342e-05		65.17633134603966	2.2901209709816612	0	94	0.9994742274284363	0.4138360917568207	0.00490448996424675	0.011947154067456722	1					
95	0.7365155087576972	19.602749658009362	0.5554615446026363	1.0417022574988624	0.6276487710456999	-0.683332467218861	0.7365155087576972	1.1842359545684995	0.7725351230492667	0.750125720150887	0.6232016923881712	38.28836441040039	-25.990673065185547	-9.797815126086038	-5.692117566154117	-0.923647915515753	-3.164605036614433	-0.15308732812437006	-0.0037991678213912233	0.14304883313173103	0.4899188717679372	1.2058535033748263	0.5765514610305665	0.9388263471542843	0.9672724793827723	-0.024551328360324816	0.08039343694136256	0.058703352904154196	0.11097897175285551	0.4952542583147685	0.941305244725848	0.985395073890686	1.0491377115249634	1.1297200918197632	-0.6833324432373047	1e-06	201.41599655151367	57.38435745239258	64.779296875	0.9999990463256836	0.10897030681371689	0.0	0.9999990463256836	0.10897030681371689	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	950909	950909	950909	950909.0	950909	0	2	2.0	2	0.22348052450410774	0.33187866633920204	1458.4293005899265	326.0044897669577	950909	0.0	855.0	132.4140625	47.0	0.0	0.0390625	16384.0	7296.5625	922.0	0.0390625	16384.0	7296.5625	922.0	-0.6495818495750427	0.002270221710205078	0.001176964957267046	0.001223690458573401	0.0013124963734298944	0.0012876049149781466	0.003714323043823242	-0.0005538463592529297	1.0012887716293335	1.2153400182724	5.8761677742004395	1.2166277170181274	5.884790420532227	8.817689814201691e-05	0.254222763435277	0.0724153484676651	0.08384820603532717	0.018841492012143135	0.00862723834325152	0.0056019589537754655	234.88212378299795	118.58861058953653	5.680143519013654	-1	-1.0	-1	0.011015056050382555	234.88212378299795	-1	101	16384	0.0	0.0	0.0	0.0	237.4338921380113	16.75909300998319	2.7932983357459307e-05		5.7166966143995523e-05	326.0044897669577	5.243701161816716e-05		68.86040659603896	2.2163495030254126	0	95	0.9994730949401855	0.3581533432006836	0.004915955476462841	0.012116460129618645	1					
96	0.7286067533300219	19.460478419988927	0.4768828617500692	0.9135117052191816	0.5718549001079813	-0.6874967049443512	0.7286067533300219	1.0661210076699794	0.7261175792795461	0.749192400955149	0.6268173296391492	28.143030166625977	-48.692440032958984	-9.90040169824177	-5.685546615161002	-0.912746513517357	-3.189580958415295	-0.1334308505182902	-0.002455946276979734	0.11395610837183047	0.4051122040292912	1.001744626502713	0.5723670171180242	0.9495777193929108	0.9748728191348869	-0.023774668827249577	0.0682130254234079	0.048348842586331646	0.09668683569200344	0.4920820585438903	0.9516575160160871	0.9908655755956408	0.9076926112174988	1.1886332035064697	-0.6874967217445374	1e-06	197.99573516845703	57.38435745239258	64.779296875	0.9999990463256836	0.09690975397825241	0.0	0.9999990463256836	0.09690975397825241	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1060571	1060571	1060571	1060571.0	1060571	0	2	2.0	2	0.2240156793382226	0.33166617533368775	1415.3477508744938	374.66799213999184	1060571	0.0	587.0	133.5625	49.0	0.0	0.0625	16384.0	8152.1484375	1391.0	0.0625	16384.0	8152.1484375	1391.0	13.813103675842285	0.0023374557495117188	0.0011409239377826452	0.0011221355525776744	0.0012291058665141463	0.0011797858169302344	0.003272533416748047	-0.0025662779808044434	1.0011807680130005	1.0484869480133057	4.3662004470825195	1.0496667623519897	4.372766971588135	7.115163060984834e-05	0.26406502477874805	0.072796706194153	0.07546135602751747	0.018454017990734428	0.008828042745335551	0.005635236972011626	273.22945127799176	132.38150091637362	10.025906521012075	-1	-1.0	-1	0.010330748977139592	273.22945127799176	-1	79	16384	0.0	0.0	0.0	0.0	275.5452517310041	18.92966946703382	3.487098729237914e-05		5.617499118670821e-05	374.66799213999184	5.102402064949274e-05		77.20607548503904	2.206075377005618	0	96	0.9993984699249268	0.584500789642334	0.004809672012925148	0.012085381895303726	1					
97	0.7461974095839721	19.772308525672326	0.5849480817524286	1.11325067705833	0.6593146830797195	-0.692320336936973	0.7461974095839721	1.2013979068169227	0.7684439562834227	0.7553628049719219	0.6653354942798615	88.80557250976562	-187.88967895507812	-9.492470396482027	-5.555538357221163	-0.9700428792132207	-3.137997950728123	-0.15881027162898906	-0.0029306206349037195	0.1489196811547467	0.5368506020078292	1.2981240208332354	0.5815384910656856	0.9334769496550926	0.9664837048603938	-0.024254348021573745	0.08677670388983992	0.06380035459207227	0.11863874177663372	0.49622197426282444	0.9362119454603929	0.9853236996210538	1.1097451448440552	1.123414397239685	-0.6923203468322754	1e-06	196.29165267944336	57.38435745239258	64.779296875	0.9999990463256836	0.06736578047275543	0.0	0.9999990463256836	0.06736578047275543	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	964605	964605	964605	964605.0	964605	0	2	2.0	2	0.22234999142365128	0.33103762667769326	1462.7902519677561	329.71405117801623	964605	0.0	1014.0	134.4609375	54.0	0.0	0.0546875	16384.0	7401.515625	470.0	0.0546875	16384.0	7401.515625	470.0	-0.9071930646896362	0.002531766891479492	0.0012018420966342092	0.0011434523621574044	0.0011974300723522902	0.0011720953043550253	0.002941131591796875	-0.0013584494590759277	1.0011729001998901	1.2684602737426758	5.157010555267334	1.269632339477539	5.1631293296813965	0.00010543706183849953	0.2531860857636957	0.07225895056733	0.10170511703472584	0.060472666984423995	0.00929551200943024	0.005425070994533598	237.2026404599892	117.59723375700014	2.6051014199620113	-1	-1.0	-1	0.010103754990268499	237.2026404599892	-1	69	16384	0.0	0.0	0.0	0.0	239.86697853601072	17.063534099026583	2.5860965251922607e-05		6.617704639211297e-05	329.71405117801623	4.6664965339004993e-05		69.70134501199936	2.3373571839765646	0	97	0.9994545578956604	0.33991286158561707	0.004925728775560856	0.012043782509863377	1					
98	0.7529196180994548	19.78302758837503	0.5702870698675276	1.0917436414294772	0.6635770755154746	-0.7034825626760721	0.7529196180994548	1.0953257954309856	0.7859737002660357	0.7602299797156501	0.6808261540200975	341.17742919921875	-61.20950698852539	-9.91917358125959	-5.657797510661776	-0.9618119873579533	-3.192554405757359	-0.15722139096275592	-0.003890506114961075	0.13870790493785448	0.4965930815253939	1.3690119603323558	0.5818537563558609	0.9359175458786979	0.9676762961205982	-0.02517768446474321	0.08433743894454979	0.06147046035362615	0.11628531670523068	0.4956982684513879	0.9385434436419654	0.9866932204791478	1.0985218286514282	1.1934174299240112	-0.7034825682640076	1e-06	196.4632453918457	57.38435745239258	64.779296875	0.9999990463256836	0.09745322167873383	0.0	0.9999990463256836	0.09745322167873383	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	917024	917024	917024	917024.0	917024	0	2	2.0	2	0.22230253736299604	0.3284310327749524	1541.662330056036	297.41402579599526	917024	0.0	544.0	132.7578125	61.0	0.0	0.015625	16384.0	7031.4921875	494.0	0.015625	16384.0	7031.4921875	494.0	114.93880462646484	0.0024607181549072266	0.0012337450170889497	0.001243337756022811	0.0013275108067318797	0.0013193263439461589	0.003326892852783203	-0.00037920475006103516	1.001320481300354	1.249079704284668	5.338488578796387	1.2503989934921265	5.346734046936035	9.291406873999586e-05	0.23660726582417263	0.07119409859501813	0.08520443097222596	0.010644863999914378	0.008451608223822404	0.005261434998828918	210.51901156600798	106.69900644446943	2.606810444034636	-1	-1.0	-1	0.010318263026420027	210.51901156600798	-1	95	14451	0.0	0.0	0.0	0.0	212.95387406699592	16.00589121703524	2.8402020689100027e-05		5.4683012422174215e-05	297.41402579599526	6.036099512130022e-05		65.2866970699979	2.4251587170292623	0	98	0.9994094967842102	0.3325735926628113	0.005098879337310791	0.012271746061742306	1					
99	0.7214210403688026	19.76037745042281	0.5389075360514901	1.0301753454136127	0.6238278137011961	-0.676255451515317	0.7214210403688026	1.0983491494800106	0.7610445862466638	0.7303928448395296	0.6548134359446439	277.09832763671875	-35.07084274291992	-9.497226592266198	-5.492116295930111	-0.9084209221782107	-3.1180574424339063	-0.14547750445357946	-0.002376712492178106	0.12972621417407715	0.4465286481109532	1.2536884835272124	0.5811875737977751	0.9399948887752764	0.971031496922175	-0.02348695596623601	0.07907181061014082	0.057475825898687945	0.10917151713687362	0.4973380353414651	0.9425355548208411	0.9884712903788595	1.0256710052490234	1.0721261501312256	-0.676255464553833	1e-06	198.61084747314453	57.38435745239258	64.779296875	0.9999990463256836	0.03710520267486572	0.0	0.9999990463256836	0.03710520267486572	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	1001400	1001400	1001400	1001400.0	1001400	0	2	2.0	2	0.22416240499928877	0.330282995379162	1449.7710542636808	345.36487573501654	1001400	0.0	733.0	135.421875	53.0	0.0	0.0546875	16384.0	7688.015625	1488.0	0.0546875	16384.0	7688.015625	1488.0	2.289945363998413	0.0023708343505859375	0.0011547794565558434	0.0011312670540064573	0.0011651345994323492	0.001140466658398509	0.003457367420196533	-0.0005668401718139648	1.0011413097381592	1.1320548057556152	3.990455389022827	1.1331952810287476	3.9951915740966797	8.723648294625313e-05	0.256349287040708	0.07182572334134772	0.08735861402237788	0.013406345969997346	0.008619507546427485	0.00560883799334988	249.8712618209538	120.49036416919944	11.06860251998296	-1	-1.0	-1	0.013406345969997346	249.8712618209538	-1	98	16384	0.0	0.0	0.0	0.0	252.26461750100134	17.609377568995114	2.5248038582503796e-05		6.036902777850628e-05	345.36487573501654	4.8640009481459856e-05		71.92627935402561	2.813250727020204	0	99	0.999549150466919	0.4060091972351074	0.00479790149256587	0.01192622259259224	1					
100	0.7260482247220352	19.791754603385925	0.6531989756331313	1.2292094551958144	0.6962952361500356	-0.6685845078900456	0.7260482247220352	1.0780626446940005	0.7947114547714591	0.7256523840478621	0.6854902990162373	34.927799224853516	-33.30841827392578	-9.623305387794971	-5.425319071859121	-0.9166977545828559	-3.0118143865838647	-0.18088617900366444	-0.004154916917556761	0.16116793973694143	0.6064511256699916	1.6272752191871405	0.5821104347705841	0.9217185601592064	0.9628227427601814	-0.02369824605557369	0.09950693898281315	0.07503182824802934	0.13257699674431933	0.4983452162705362	0.9249780951067805	0.9832538366317749	1.2348897457122803	1.0614720582962036	-0.6685844659805298	1e-06	202.85187911987305	57.38435745239258	64.779296875	0.9999990463256836	0.09862681478261948	0.0	0.9999990463256836	0.09862681478261948	0.0	1.0	0.125	0.0	1.0	0.125	0.0	967625	967625	967625	967625.0	967625	0	2	2.0	2	0.2123620356230553	0.33196937314383174	1044.981652068809	462.98659793898696	967625	0.0	529.0	122.0546875	39.0	0.0	0.046875	16384.0	7437.515625	534.0	0.046875	16384.0	7437.515625	534.0	-0.6238148212432861	0.002455592155456543	0.001206010114401579	0.0011885884450748563	0.0013304204912856221	0.0013169903540983796	0.003514528274536133	-0.0006327331066131592	1.001318097114563	1.37489914894104	5.436511516571045	1.3762162923812866	5.44463586807251	0.00010181190960947557	0.2525986295028825	0.07574478107637009	0.0985157490358688	0.011920389020815492	0.008535673048299941	0.005721696012187749	237.2441675500013	117.99898438296032	2.843653909978457	-1	-1.0	-1	0.01058529899455607	237.2441675500013	-1	62	15098	0.0	0.0	0.0	0.0	240.47440048400313	17.069312219973654	2.422695979475975e-05	128.67593216901878	7.094198372215033e-05	462.98659793898696	9.832897922024131e-05	1330.9838014050038	73.2925437890226	2.2605244489968754	0	100	0.999495267868042	0.6693911552429199	0.00475594075396657	0.011856215074658394	1	0.578	2	2.0	2	0.578
101	0.723669874209624	19.842190346351035	0.5936978037540729	1.1111687880295973	0.6485962624733265	-0.6719361990690231	0.723669874209624	1.053729851429279	0.7438480317592621	0.7318506204164945	0.6425156075220841	49.45390701293945	-46.66948699951172	-9.8037688768827	-5.614246456439679	-0.8967708677053452	-3.121586436491746	-0.1335749023898433	-0.002052580703471344	0.1527489175590185	0.5526325175395379	1.5152313502935262	0.58359383894847	0.9315473024661725	0.9676227432030898	-0.024298387164106736	0.088295053719328	0.06564065707990756	0.11942880531916251	0.49743160605430603	0.9343694815268884	0.9863749843377333	1.1134154796600342	1.0427703857421875	-0.6719361543655396	1e-06	205.7441749572754	56.60693645477295	67.845703125	0.9999990463256836	0.07202070206403732	0.0	0.9999990463256836	0.07202070206403732	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	966887	966887	966887	966887.0	966887	0	2	2.0	2	0.2193953698988162	0.2344302709019566	1379.1772160487094	350.53037011809647	966887	0.0	607.0	126.4765625	49.0	0.0	0.015625	16384.0	7427.328125	1862.0	0.015625	16384.0	7427.328125	1862.0	41.63750076293945	0.0023196935653686523	0.0011713275453075767	0.001184374443255365	0.0012485886691138148	0.0012339501408860087	0.004068613052368164	-0.0007193088531494141	1.001235008239746	1.2051047086715698	4.388487815856934	1.2063387632369995	4.3947906494140625	9.44500816931437e-05	0.26652728187227254	0.0726210104870165	0.09132255613803864	3.9389057978987694	0.17706507114053238	0.006763739511370659	240.90137236751616	134.99538424587809	31.2302104216069	-1	-1.0	-1	0.011285088956356049	240.90137236751616	-1	109	14710	0.0	0.0	0.0	0.0	253.38695382140577	23.574402874335647	4.287436604499817e-05		0.0002651941031217575	350.53037011809647	0.00010467506945133209		70.21631096675992	2.4303842671215534	0	101	0.999455988407135	0.3541167378425598	0.004773960914462805	0.011900721117854118	1					
