step	actor/distillation/abs_loss	actor/distillation/c4_budget	actor/distillation/c4_eps_missed	actor/distillation/c4_freeze_frac	actor/distillation/c4_hq_freeze	actor/distillation/c4_pi_tail	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
86	0.48478045542207027	6.264875524573856	0.0812493780006965	1.7402435433824496e-05	1.7402435433824496e-05	0.02634437025214235	0.27780312051375705	0.6022186767723825	0.49175872053537106	0.48467390332370996	0.48478045542207027	0.6390420757234097	0.550748081256946	0.4819174152281549	0.4744333006027672	23.948894500732422	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.03321680994445665	0.5625753458589315	2.322270444697804	4.65373174349467	9.005822473102146	0.5638616842528185	0.9832676649093628	0.9865521631307073	-0.023897228348586295	0.029449504412089784	0.016057253821701225	0.05356372556545668	0.4715239173836178	0.9839427421490351	0.9977743186884456	0.6020824909210205	0.9226210713386536	0.4846739172935486	1e-06	220.97793579101562	57.39007902145386	64.80078125	0.9999990463256836	0.061132900416851044	0.0	0.9999990463256836	0.061132900416851044	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	1159702	1159702	1159702	1159702.0	1159702	0	2	2.0	2	0.22568655101181692	0.33612449610503986	1376.8979023529735	421.12853756919503	1159702	0.0	587.0	135.9765625	45.0	0.0	0.0703125	16384.0	8924.1953125	2047.0	0.0703125	16384.0	8924.1953125	2047.0	63.11570739746094	0.00256192684173584	0.001253986731171608	0.0012351229088380933	0.0012593446299433708	0.0012387214228510857	0.003024578094482422	-0.0006772875785827637	1.0012397766113281	0.6355336308479309	1.9780545234680176	0.6367723345756531	1.9806491136550903	6.886586527598496e-05	0.27184901500493003	0.0736147779547886	0.0798638816922903	0.02522396855056286	0.009281544160330668	0.005971947684884071	307.5126631464809	167.49350723835232	17.941206810995936	-1	-1.0	-1	0.010563567280769348	307.5126631464809	-1	78	16384	0.0	0.0	0.0	0.0	310.53231429308653	21.317838851362467	3.744103014469147e-05		6.782263517379761e-05	421.12853756919503	5.657598376274109e-05		85.37120522372425	2.9976093992590904	0	86	0.9990339279174805	0.8514504432678223	0.005936107132583857	0.013453622348606586	1					
87	0.490525062299437	6.42646551463339	0.08153182361274958	2.48897677010973e-05	2.48897677010973e-05	0.025994918593722913	0.2794019629557927	0.6176839073499044	0.5065751620050933	0.49046224215999246	0.490525062299437	0.6805220432579517	0.5822618185646005	0.4840962841278977	0.4868828732934263	24.532684326171875	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.051873818402075104	0.565650742695046	2.319426394171185	4.646985941463047	9.031967341899872	0.5644293146000968	0.9840625690089332	0.9873463238279024	-0.02401380158132977	0.028934950694545276	0.015286614154724197	0.0536826417212271	0.47244923354850876	0.9847133871581819	0.9982410321633021	0.6180803179740906	0.8870941400527954	0.4904622733592987	1e-06	231.82661056518555	57.39007902145386	64.80078125	0.9999990463256836	0.11623217165470123	0.0	0.9999990463256836	0.11623217165470123	0.0	1.0	0.15625	0.0	1.0	0.15625	0.0	1154291	1154291	1154291	1154291.0	1154291	0	2	2.0	2	0.2151131989156049	0.33556108395682105	1340.1243834044121	430.66562115214765	1154291	0.0	448.0	140.671875	45.0	0.0	0.0703125	16384.0	8877.2265625	1413.0	0.0703125	16384.0	8877.2265625	1413.0	-0.9578066468238831	0.0026738643646240234	0.0012933093821629882	0.0012601092457771301	0.0013091558357700706	0.001308079226873815	0.00417935848236084	-6.890296936035156e-05	1.0013091564178467	0.6450580954551697	1.9660526514053345	0.6463661193847656	1.968737006187439	6.179818109597747e-05	0.27804841657914897	0.07714231796049428	0.07133308425545692	0.019122282043099403	0.009269692352972925	0.005639467388391495	313.0169564820826	166.10973866391578	10.347382551059127	-1	-1.0	-1	0.011737875640392303	313.0169564820826	-1	177	16384	0.0	0.0	0.0	0.0	315.9422450326383	21.47002393566072	3.316067159175873e-05		9.270943701267242e-05	430.66562115214765	5.486421287059784e-05		89.0446833409369	3.3209825679659843	0	87	0.9990304708480835	0.41288548707962036	0.006101642269641161	0.013600082136690617	1					
88	0.4937346327222056	6.598419242435032	0.08480845852237609	1.7145821402664296e-05	1.7145821402664296e-05	0.027099385210830305	0.2876930597962605	0.6381298042833805	0.5215565169023143	0.4932426556479186	0.4937346327222056	0.657846304277579	0.5812375802132819	0.4868938239912192	0.5022841600908173	26.25684928894043	-6.82960319409176e-08	0.0	0.0	0.0	0.0	0.05172353687359848	0.5909466494164108	2.2990367296669216	4.56702165140046	8.778942260477278	0.5659269193808237	0.9832724614275826	0.9868716407153342	-0.024236757424660027	0.030067324340860877	0.016041598017586187	0.05532977548945281	0.4698658614522881	0.9839584074086614	0.9981157514784071	0.639414370059967	0.9412620663642883	0.49324265122413635	1e-06	224.93634796142578	57.39007902145386	64.80078125	0.9999990463256836	0.053806181997060776	0.0	0.9999990463256836	0.053806181997060776	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	1184603	1184603	1184603	1184603.0	1184603	0	2	2.0	2	0.22570950818450092	0.33632856853641346	1374.7091713885882	430.8558583352715	1184603	0.0	522.0	138.0859375	45.0	0.0	0.0546875	16384.0	9116.625	1546.0	0.0546875	16384.0	9116.625	1546.0	-0.9371188879013062	0.002489924430847168	0.0013104577083140612	0.0013841961044818163	0.0014692582190036774	0.0014607207849621773	0.0033082962036132812	-0.000504612922668457	1.0014621019363403	0.6612279415130615	2.0069727897644043	0.6626886129379272	2.0100765228271484	6.542081578499439e-05	0.2716787836801205	0.07389503646368555	0.0774976946413517	0.019727887585759163	0.009274009658838622	0.005758844316005707	313.5895045287907	174.18355069564132	11.612110940739512	-1	-1.0	-1	0.010731702670454979	313.5895045287907	-1	97	16384	0.0	0.0	0.0	0.0	317.02957968227565	22.021799232810736	3.170408308506012e-05		7.486343383789062e-05	430.8558583352715	5.613267421722412e-05		87.5362818799913	3.403263943269849	0	88	0.9990548491477966	0.261181116104126	0.006175689864903688	0.013545885682106018	1					
89	0.46818171376767365	6.216443193131599	0.07608589640670065	1.930092148013764e-05	1.930092148013764e-05	0.02514328829863149	0.2702591682689777	0.6020421619000642	0.502468138501264	0.46806507324799895	0.46818171376767365	0.6385392922422161	0.5649633113888727	0.4562229188024134	0.4857798715432485	23.99760627746582	-1.95749464637629e-07	0.0	0.0	0.0	0.0	0.03319129945737296	0.5360147223092507	2.2422555564106377	4.54287922900656	8.786652938179348	0.5678188835365184	0.9848867300627888	0.9878071797066841	-0.02347014539375685	0.027489098608898727	0.014491333774682404	0.05133231686077256	0.4735173241815705	0.9855086647945902	0.9982718212017114	0.6014754772186279	0.9376047849655151	0.4680650532245636	1e-06	226.1343536376953	57.39007902145386	64.80078125	0.9999990463256836	0.08926510065793991	0.0	0.9999990463256836	0.08926510065793991	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1110373	1110373	1110373	1110373.0	1110373	0	2	2.0	2	0.2144461902190408	0.33338428978413354	1382.6989365008585	401.5237774066627	1110373	0.0	849.0	133.4375	43.0	0.0	0.0546875	16384.0	8541.3515625	1522.0	0.0546875	16384.0	8541.3515625	1522.0	20.163942337036133	0.0027469396591186523	0.0012667058035731316	0.0011695778230205178	0.0012193301226943731	0.001182628097012639	0.003072381019592285	-0.0005180239677429199	1.0011836290359497	0.630733072757721	1.9481698274612427	0.6319156885147095	1.9506304264068604	6.104246934981718e-05	0.2661852473723013	0.07682873612993768	0.06777990981936455	0.14347433671355247	0.01057337956444826	0.0059572551399469376	288.16821988485754	162.34761232454912	11.446967601776123	-1	-1.0	-1	0.010463563725352287	288.16821988485754	-1	63	16384	0.0	0.0	0.0	0.0	291.0184676554054	20.89322423003614	4.9229711294174194e-05		8.570775389671326e-05	401.5237774066627	5.8284029364585876e-05		85.30855422280729	3.4396619591861963	0	89	0.9990819096565247	0.40968945622444153	0.005971495993435383	0.013451099395751953	1					
90	0.4751839241811207	6.304574196679251	0.0771875161677599	2.3584162876691802e-05	2.3584162876691802e-05	0.02581230724629547	0.27535030777965275	0.6115805532251085	0.5145512407379491	0.4746752862120047	0.4751839241811207	0.6425232308251517	0.5846276317323957	0.46207998182092397	0.49964052055563246	24.94493865966797	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.03981914490328303	0.5677412989948477	2.231094978111131	4.458410227298737	8.555620765686035	0.5679979085922241	0.9845333508082799	0.9875302672386169	-0.023734209473643984	0.028171262318002325	0.014836041143696223	0.05242828549817204	0.4729941065822329	0.9851639662470136	0.9982528941971915	0.6117007732391357	0.8194422125816345	0.4746752977371216	1e-06	222.18763732910156	57.39007902145386	64.80078125	0.9999990463256836	0.0584656186401844	0.0	0.9999990463256836	0.0584656186401844	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1116847	1116847	1116847	1116847.0	1116847	0	2	2.0	2	0.22279533207254862	0.3347000867976809	1391.06134231617	401.43700569681823	1116847	0.0	389.0	126.4375	39.0	0.0	0.046875	16384.0	8598.9296875	391.0	0.046875	16384.0	8598.9296875	391.0	-0.8160460591316223	0.0027403831481933594	0.0012800509575754404	0.0011978805996477604	0.0012580470647662878	0.0012387640308588743	0.003953218460083008	-0.0005713701248168945	1.0012397766113281	0.6391412019729614	1.9421181678771973	0.6403799653053284	1.944609522819519	7.020797819115271e-05	0.2665239762950721	0.07458611083546647	0.07841156981885433	0.06551352888345718	0.009425100797670893	0.005775533616542816	290.6064335554838	155.5047831259435	1.9969822503626347	-1	-1.0	-1	0.01193324290215969	290.6064335554838	-1	140	16384	0.0	0.0	0.0	0.0	293.3530793208629	20.88410938717425	3.597140312194824e-05		5.907192826271057e-05	401.43700569681823	5.2483752369880676e-05		83.30127412825823	3.0344381518661976	0	90	0.9989819526672363	0.2930852174758911	0.00608270475640893	0.01350629422813654	1					
91	0.4605455218066632	5.856009261708864	0.06748612298512123	1.5903662565954582e-05	1.5903662565954582e-05	0.023504971828259214	0.2586002123187965	0.5701230017232223	0.48808065392601657	0.461513199377805	0.4605455218066632	0.6094965838210683	0.5577801400926751	0.4494265897173277	0.48867254735718313	23.66813087463379	-9.746246831809913e-08	0.0	0.0	0.0	0.0	0.031333662418674836	0.5123469665856428	2.232747131670025	4.552020717674578	8.854290001828906	0.5646714400237715	0.9865778147334784	0.9885736376466886	-0.0231392852778376	0.02508752693382787	0.012882511688947258	0.04782997357698394	0.4740243457572561	0.9871174919773156	0.9985426630772335	0.5722057819366455	0.7915285229682922	0.4615131914615631	1e-06	225.38808059692383	57.39007902145386	64.80078125	0.9999990463256836	0.1052369773387909	0.0	0.9999990463256836	0.1052369773387909	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1171646	1171646	1171646	1171646.0	1171646	0	2	2.0	2	0.226211510370179	0.33662032328586594	1383.6348240795091	423.3942293189466	1171646	0.0	1007.0	135.8984375	55.0	0.0	0.0546875	16384.0	9017.5859375	2037.0	0.0546875	16384.0	9017.5859375	2037.0	0.5311305522918701	0.0026578903198242188	0.0012426236644387245	0.001172281801700592	0.0012257829075679183	0.0012055643601343036	0.0031570792198181152	-0.00033926963806152344	1.0012065172195435	0.6035150289535522	1.8680293560028076	0.6047205924987793	1.8703763484954834	5.255444880272956e-05	0.2702565126676805	0.073455885340607	0.061575209721922874	0.10103432275354862	0.010474522627191618	0.005651488900184631	308.9944444093853	183.56837118501426	17.794630855321884	-1	-1.0	-1	0.010674839839339256	308.9944444093853	-1	126	16384	0.0	0.0	0.0	0.0	311.9438500031829	21.377930397167802	3.291293978691101e-05		8.1649050116539e-05	423.3942293189466	5.624629557132721e-05		86.06429423578084	3.1604820005595684	0	91	0.9989799857139587	0.3011912703514099	0.005948299076408148	0.013470080681145191	1					
92	0.4953491933205548	6.458688918282004	0.07963420615038451	2.0612300057323676e-05	2.0612300057323676e-05	0.026395859881578124	0.2841331566519597	0.6308368860798723	0.5333389179671512	0.49544280814006925	0.4953491933205548	0.6399007176651674	0.592165899627349	0.4865305927746436	0.5022481601027882	24.212570190429688	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.043209361621245286	0.5964023291188127	2.318825332557454	4.604140004690955	8.802887278444627	0.5732617965515923	0.9842475521213868	0.9869001393809038	-0.02483598405823988	0.028860533746945506	0.015111470745657296	0.05414180353503017	0.473390586235944	0.984888543977457	0.9982437815736321	0.6304121613502502	0.9056097865104675	0.49544280767440796	1e-06	229.0011100769043	57.39007902145386	64.80078125	0.9999990463256836	0.08419081568717957	0.0	0.9999990463256836	0.08419081568717957	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1076868	1076868	1076868	1076868.0	1076868	0	2	2.0	2	0.22486939976546355	0.33272715107628026	1418.4024874146282	379.60593327879906	1076868	0.0	863.0	144.7109375	50.0	0.0	0.0234375	16384.0	8268.3203125	323.0	0.0234375	16384.0	8268.3203125	323.0	0.25253844261169434	0.002656221389770508	0.0013542295200750232	0.0014280729228630662	0.0014823381789028645	0.0014727674424648285	0.004217565059661865	-0.0002932250499725342	1.001474142074585	0.6456040740013123	1.9490832090377808	0.6470768451690674	1.952072024345398	7.209591190167695e-05	0.26215815901161	0.0728096026367326	0.07763778045773506	0.012299489229917526	0.008920505380956456	0.00505056232213974	274.4296803679317	151.02498548131553	1.6578903906047344	-1	-1.0	-1	0.0108466986566782	274.4296803679317	-1	83	16384	0.0	0.0	0.0	0.0	277.45377679914236	19.64610912464559	3.499910235404968e-05		7.612444460391998e-05	379.60593327879906	7.440336048603058e-05		78.40633117221296	3.231562040746212	0	92	0.9990436434745789	0.8392525911331177	0.0063618263229727745	0.013878102414309978	1					
93	0.47086796377386364	6.046128099305289	0.07132002258939403	1.1593515643783445e-05	1.1593515643783445e-05	0.024455802395407643	0.26739074225936615	0.5910814481122153	0.501410812991006	0.4707268439233303	0.47086796377386364	0.6446804153067726	0.570611529478005	0.46097030001027245	0.4767488141145025	24.85790252685547	-1.95749464637629e-07	0.0	0.0	0.0	0.0	0.02821106370538473	0.5401832333632878	2.2604971408843992	4.568003961018154	8.957482951028007	0.5713203830378396	0.9858452618122101	0.9883124487740653	-0.023686069729072706	0.02624476206089769	0.01357641397709293	0.04951829891651869	0.47482031413487025	0.9864235929080418	0.9984378371919904	0.5926252007484436	0.8059900999069214	0.4707268476486206	1e-06	232.83977127075195	57.39007902145386	64.80078125	0.9999990463256836	0.14325697720050812	0.0	0.9999990463256836	0.14325697720050812	0.0	1.0	0.1640625	0.0	1.0	0.1640625	0.0	1156793	1156793	1156793	1156793.0	1156793	0	2	2.0	2	0.225303850778563	0.3372865568332375	1404.1308336559384	411.9249333012849	1156793	0.0	370.0	124.546875	48.0	0.0	0.015625	16384.0	8912.8984375	793.0	0.015625	16384.0	8912.8984375	793.0	-0.9958025217056274	0.0026134252548217773	0.0012908977223560214	0.0012850749772042036	0.0013280569110065699	0.0013280569110065699	0.003327786922454834	0.00015404820442199707	1.0013293027877808	0.618068277835846	1.904144287109375	0.6193963289260864	1.9068045616149902	5.6298574545232356e-05	0.26383173485323536	0.07370538901682563	0.06512579694390297	0.08819998428225517	0.009747193296789192	0.00567716546356678	297.2112759016454	167.00810921196535	4.625362331047654	-1	-1.0	-1	0.010646190494298935	297.2112759016454	-1	84	12333	0.0	0.0	0.0	0.0	300.99269853904843	21.390769716352224	3.3212825655937195e-05		7.044337689876556e-05	411.9249333012849	6.12456351518631e-05		85.26187807694077	3.4460281636565924	0	93	0.9990057945251465	0.28321757912635803	0.00612922478467226	0.013669039122760296	1					
94	0.46407709482000836	6.117083553057998	0.0730893723666668	1.273252016303491e-05	1.273252016303491e-05	0.024451830466069392	0.26659560159071166	0.5946851893147426	0.5004023905120679	0.4643031090963632	0.46407709482000836	0.6554084598128476	0.5701982165450481	0.45296236605786566	0.47471451581414065	23.96385383605957	-1.95749464637629e-07	0.0	0.0	0.0	0.0	0.030001172502854816	0.5292577171948418	2.2207385728608315	4.500706530329007	8.83737405378427	0.570347290430496	0.9856605423030569	0.9885015541048192	-0.023238952674750072	0.026591669948799395	0.013744376592838498	0.05013735553444321	0.47517575167897924	0.9862556359661159	0.9984915372151048	0.5951335430145264	0.7580946683883667	0.4643031358718872	1e-06	235.79267120361328	57.39007902145386	64.80078125	0.9999990463256836	0.06069684773683548	0.0	0.9999990463256836	0.06069684773683548	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	1113399	1113399	1113399	1113399.0	1113399	0	2	2.0	2	0.22589517921648464	0.3365415954424606	1423.6331711587918	391.04139414429665	1113399	0.0	809.0	136.8046875	41.0	0.0	0.046875	16384.0	8561.625	948.0	0.046875	16384.0	8561.625	948.0	17.757530212402344	0.002744317054748535	0.0012792447814717889	0.0011946427403017879	0.001205553999170661	0.001174956327304244	0.0031800270080566406	-0.0004540979862213135	1.0011759996414185	0.6187187433242798	1.8963361978530884	0.6198937296867371	1.8986949920654297	7.105619543054934e-05	0.26040560545805613	0.07302971924080816	0.07911389693617821	0.08568523079156876	0.010026619929703884	0.005728838965296745	282.3724511526525	151.0009633917216	5.911558318883181	-1	-1.0	-1	0.010664798319339752	282.3724511526525	-1	183	16384	0.0	0.0	0.0	0.0	285.3753781542182	20.45685926452279	3.653205931186676e-05		8.717738091945648e-05	391.04139414429665	5.892664194107056e-05		81.31121637299657	3.043005121871829	0	94	0.9990668296813965	0.3015689551830292	0.006012936122715473	0.013514222577214241	1					
95	0.44610212477919176	5.933563072387487	0.07286338737770302	8.648118201152051e-06	8.648118201152051e-06	0.02394971975814296	0.25967548624293446	0.5708536201552169	0.4819396619927393	0.44582807132974267	0.44610212477919176	0.650376217414255	0.5588684371889454	0.4338069852594643	0.47059152122229747	25.294946670532227	-1.6609035924375348e-07	0.0	0.0	0.0	0.0	0.029865208553941282	0.49238057730540835	2.1530872015920406	4.445393856257608	8.855564221943894	0.5629543368130514	0.9856379187270387	0.9884032484603255	-0.022549906011977015	0.026176243357054176	0.013761860551312566	0.048731889728813954	0.47652463553702995	0.9862381481144527	0.998345868228233	0.5709004402160645	0.7431306838989258	0.44582808017730713	1e-06	228.79590225219727	57.39007902145386	64.80078125	0.9999990463256836	0.09272247552871704	0.0	0.9999990463256836	0.09272247552871704	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1198107	1198107	1198107	1198107.0	1198107	0	2	2.0	2	0.22554985817639778	0.3376471993557149	1333.859522910344	449.1128861103207	1198107	0.0	855.0	132.4140625	47.0	0.0	0.109375	16384.0	9227.796875	1215.0	0.109375	16384.0	9227.796875	1215.0	14.441584587097168	0.0026726722717285156	0.001213142997585237	0.0010983514366671443	0.0011728790123015642	0.0011502441484481096	0.0034062862396240234	-0.0003954768180847168	1.001151204109192	0.6106693744659424	1.9015848636627197	0.6118195652961731	1.903918981552124	7.339364183341715e-05	0.28255845525156237	0.0744706322191222	0.08793343603610992	0.05620263144373894	0.009741550355101936	0.00547601655125618	331.1074580512941	175.07721303138533	8.259529272094369	-1	-1.0	-1	0.010074147954583168	331.1074580512941	-1	58	16384	0.0	0.0	0.0	0.0	333.7461798880249	22.260235657915473	3.250874578952789e-05		8.251331746578217e-05	449.1128861103207	5.577504634857178e-05		89.22378575615585	3.0233928468078375	0	95	0.9990915060043335	0.43991005420684814	0.005745856091380119	0.013275351375341415	1					
96	0.4531538597175053	5.783513055528913	0.0688882667039122	1.3186648564962005e-05	1.3186648564962005e-05	0.02309802899004093	0.25460009894200736	0.5587510687964303	0.4760254514004503	0.453513061045669	0.4531538597175053	0.6142383801085608	0.5408635369368961	0.4434844586000379	0.47032817772456575	30.572486877441406	-8.685015018272679e-08	0.0	0.0	0.0	0.0	0.022039217149306622	0.5056576130712139	2.196538284633841	4.529212871619634	8.99428264754159	0.5656839715582984	0.9864511413233621	0.9887134313583374	-0.02287402294709214	0.024963209039664695	0.012991444300860166	0.04697014782577753	0.4772923022508621	0.9870085562978472	0.9985028335026332	0.5591278672218323	0.7744861245155334	0.4535130560398102	1e-06	242.1993637084961	57.39007902145386	64.80078125	0.9999990463256836	0.08797259628772736	0.0	0.9999990463256836	0.08797259628772736	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1176581	1176581	1176581	1176581.0	1176581	0	2	2.0	2	0.2265583465127398	0.33902609784565824	1371.8417428457306	428.8326281569898	1176581	0.0	587.0	133.5625	49.0	0.0	0.0546875	16384.0	9058.4765625	1388.0	0.0546875	16384.0	9058.4765625	1388.0	-0.9926895499229431	0.0023480653762817383	0.00123590265866369	0.001303652417846024	0.0013561614323407412	0.0013561614323407412	0.0032657980918884277	5.1915645599365234e-05	1.0013571977615356	0.5826556086540222	1.8272024393081665	0.5840117335319519	1.8297722339630127	5.453158562590402e-05	0.2729766345978027	0.07353217775790706	0.06416082754731178	0.045262277126312256	0.00949940798454918	0.005510561168193817	313.03290682286024	170.2853779092693	10.046973917633295	-1	-1.0	-1	0.010030658915638924	313.03290682286024	-1	79	16384	0.0	0.0	0.0	0.0	316.51231316663325	21.8249155562371	3.120303153991699e-05		6.80088996887207e-05	428.8326281569898	5.101226270198822e-05		86.51656323857605	3.130568038672209	0	96	0.9989988207817078	0.48934289813041687	0.005885039456188679	0.013544912450015545	1					
97	0.4427107211734567	5.975544776235308	0.07291039622255734	1.8051290265118172e-05	1.8051290265118172e-05	0.024058592871629765	0.259125499108008	0.5812668730105672	0.49072250447102955	0.44324971339665353	0.4427107211734567	0.6073644110134669	0.5500801439796176	0.4307375050016812	0.46979544035026005	25.03631591796875	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.025118858774658293	0.5025200656482152	2.1254501444952827	4.38573078427996	8.818476111548287	0.5708750520433699	0.9857269278594426	0.988677762235914	-0.022233071750296013	0.02604247033596039	0.013657857966609298	0.04872910804780466	0.47900652459689547	0.9863421542303903	0.9983458195413862	0.5834313631057739	0.7500033974647522	0.44324973225593567	1e-06	236.62151718139648	57.39007902145386	64.80078125	0.9999990463256836	0.07323230803012848	0.0	0.9999990463256836	0.07323230803012848	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1152515	1152515	1152515	1152515.0	1152515	0	2	2.0	2	0.2259061555259502	0.3366443495802527	1362.2709110522605	423.01240915060043	1152515	0.0	1014.0	134.4609375	54.0	0.0	0.0546875	16384.0	8869.5625	667.0	0.0546875	16384.0	8869.5625	667.0	1.460759162902832	0.002512693405151367	0.0012360922992229462	0.0012246965197846293	0.0013045293744653463	0.001284709433093667	0.004287898540496826	-0.0006841272115707397	1.0012857913970947	0.6142777800559998	1.9056620597839355	0.6155624985694885	1.9082666635513306	5.931279914991232e-05	0.2755485999712815	0.07365920256920448	0.0683588907122612	0.028091926127672195	0.009319683667854406	0.005518382415175438	309.88637625426054	172.0035831938585	3.82898822799325	-1	-1.0	-1	0.010014262050390244	309.88637625426054	-1	116	16384	0.0	0.0	0.0	0.0	312.8314277417958	21.43518591672182	3.499351441860199e-05		8.397363126277924e-05	423.01240915060043	5.5339187383651733e-05		84.89333584904671	2.9898343812674284	0	97	0.9990540742874146	0.45647314190864563	0.005852965172380209	0.013369524851441383	1					
