step	actor/distillation/abs_loss	actor/distillation/e2_coverage	actor/distillation/e2_value_anchor	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
74	0.0012438536368605054	0.999238199725443	0.11881592957188888	0.06610702276609991	0.041753026932401925	0.08976753968365338	0.001237695162330965	0.0012438536368605054	0.0040131238628029154	0.010095556967770586	0.00026845456465234376	0.005555754950346083	12.989303588867188	-2.264927388750948e-06	-1.940439777367179e-06	-1.773407280798354e-06	-3.693417842585553e-07	-1.3903427142098253e-06	2.8962041182534433e-07	2.23609388471306e-06	9.467738254433967e-05	0.005500373631901089	0.22375906196099762	0.5208543475185122	0.9992340219264128	0.9969500771590641	-0.011881083497131358	0.0019574696744545077	0.0007969454689336256	0.0046563697254228195	0.3860000426671943	0.9992382234456588	0.9997814212526593	0.041620977222919464	0.023580793291330338	0.0012376952217891812	1e-06	204.47093200683594	43.12204122543335	45.5078125	0.9999990463256836	0.007084352429956198	0.0	0.9999990463256836	0.007084352429956198	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	1568876	1568876	1568876	1568876.0	1568876	0	2	2.0	2	0.21811906445426366	0.34358642545551826	1068.4738988020965	734.1667408810463	1568876	0.0	973.0	137.2734375	55.0	0.0	0.421875	16384.0	12119.5703125	452.0	0.421875	16384.0	12119.5703125	452.0	6.686159133911133	0.000308990478515625	0.00014156645920593292	0.00013007376401219517	0.00025620823726058006	0.00016523875819984823	0.0023006200790405273	-0.0012485533952713013	1.000165343284607	0.060686394572257996	1.0647361278533936	0.06085163354873657	1.0649257898330688	4.9583978623360946e-05	0.3699457836492637	0.08168768209215163	0.07779111404670402	0.06225052697118372	0.012252858866759198	0.005170785007067025	571.4675230379798	304.3805667208276	2.371161871997174	-1	-1.0	-1	0.010925919050350785	571.4675230379798	-1	198	16384	0.0	0.0	0.0	0.0	573.8987439040211	29.09400880598696	2.6837980840355158e-05		6.105104694142938e-05	734.1667408810463	5.208700895309448e-05		128.1578439300065	2.2935491380048916	0	74	0.998632550239563	0.19975179433822632	0.0008501518168486655	0.005667889025062323	1					
75	0.001188945561661967	0.9992319464683532	0.11898075122386217	0.06734948351979256	0.043588687479496	0.09225343771278859	0.0011846316180026406	0.001188945561661967	0.005182477688213112	0.010863755951650091	0.00023146722142996623	0.0057081522567023054	9.179899215698242	-2.2649578568234574e-06	-1.9433239856425645e-06	-1.7695690223717975e-06	-3.5113687246735026e-07	-1.3796631327522847e-06	3.5576697683836754e-07	2.850536993719288e-06	9.991831578190613e-05	0.005480239776370581	0.22798093436285854	0.5173147314786911	0.9992271345853806	0.9970315879583359	-0.011675874467473478	0.0019198086624965072	0.0007984348839090671	0.004532062314683572	0.3862916043400764	0.9992319625616074	0.999775088429451	0.043456096202135086	0.02460918389260769	0.0011846316047012806	1e-06	193.4415054321289	43.12204122543335	45.5078125	0.9999990463256836	0.009515928104519844	0.0	0.9999990463256836	0.009515928104519844	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1610918	1610918	1610918	1610918.0	1610918	0	2	2.0	2	0.21263118865106206	0.3437024871491658	886.2474719373869	908.8420847500092	1610918	0.0	946.0	127.578125	59.0	0.0	0.46875	16384.0	12457.71875	659.0	0.46875	16384.0	12457.71875	659.0	1.056339979171753	0.00026869773864746094	0.0001500111393397674	0.00016612217586953193	0.00023967758170329034	0.00020065598073415458	0.0017290115356445312	-0.0009125769138336182	1.0002007484436035	0.06585618853569031	1.0712990760803223	0.06605684757232666	1.071526050567627	3.8521851513480934e-05	0.37699137705288466	0.0842169283681775	0.06205554399639368	0.10712100198725238	0.012703430607416522	0.005221014027483761	598.8337526069954	316.9426697981421	3.681947929027956	-1	-1.0	-1	0.010406125045847148	598.8337526069954	-1	166	16384	0.0	0.0	0.0	0.0	601.1459259520052	29.900583163951524	3.683200338855386e-05	138.29072652198374	6.632297299802303e-05	908.8420847500092	0.00012048002099618316	1019.3260899989982	135.66656581300776	2.2271570150041953	0	75	0.9986619353294373	0.22690549492835999	0.0008840459049679339	0.0057762861251831055	1	0.572	2	2.0	2	0.572
76	0.0012335463064705309	0.9991850251349333	0.11348673057194068	0.0656459222016769	0.04459373290850737	0.09159108341854309	0.0012163465410139906	0.0012335463064705309	0.0059683050054003635	0.012282722392696104	0.0002246086796539857	0.00559680632841689	7.694875240325928	-2.145764938177308e-06	-1.938133747099978e-06	-1.7704393258100026e-06	-3.626103854979736e-07	-1.3893790061625182e-06	2.833185114137008e-07	2.6666212032612867e-06	0.00028324475404962156	0.00858115454293596	0.2134577494166861	0.518669411957821	0.999176029847047	0.9970119628950814	-0.011136411771909377	0.0019480097613506298	0.0008423791229442006	0.004767022017285088	0.38395479850679914	0.999185044074727	0.9997459310237492	0.04433116689324379	0.023107917979359627	0.0012163465144112706	1e-06	211.79894638061523	42.79168176651001	45.0390625	0.9999990463256836	0.0025471411645412445	0.0	0.9999990463256836	0.0025471411645412445	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1706604	1706604	1706604	1706604.0	1706604	0	2	2.0	2	0.21821212551772476	0.29737663203822445	1000.106324835548	853.2112824507058	1706604	0.0	446.0	131.78125	53.0	0.0	0.53125	16384.0	13201.0625	361.0	0.53125	16384.0	13201.0625	361.0	3.342367649078369	0.0002950429916381836	0.00014527502935379744	0.00014451888273470104	0.00024811335606500506	0.0001933753810590133	0.002639263868331909	-0.0012735426425933838	1.000193476676941	0.06020549684762955	1.0641281604766846	0.06039886549115181	1.0643469095230103	4.546541673452607e-05	0.3980573660514202	0.08251531329422229	0.07759146206080914	5.439452024176717	0.21113046308164485	0.007739018648862839	659.4809712432325	362.68872556510905	12.71768900565803	-1	-1.0	-1	0.011138293892145157	659.4809712432325	-1	74	16384	0.0	0.0	0.0	0.0	672.6118614822626	36.71449229680002	4.019029438495636e-05		0.0003818012773990631	853.2112824507058	9.559281170368195e-05		140.82096372917295	2.097315203398466	0	76	0.9987353086471558	0.4246087074279785	0.0008574560051783919	0.005690827965736389	1					
77	0.0011675625850330108	0.9992306303977966	0.11450380571186543	0.06390809495002031	0.0423131659347564	0.08874257449060678	0.0011644761967772865	0.0011675625850330108	0.0032613238952762915	0.010843016614380759	0.00017788667346508192	0.006345184620004147	11.428793907165527	-2.264974000354414e-06	-1.9377653165975062e-06	-1.776442662730915e-06	-3.705079348748086e-07	-1.3928381088135211e-06	2.87051418865758e-07	2.2194711755219034e-06	9.24073430678618e-05	0.005823431676908512	0.21934186602011324	0.5157515949010849	0.9992253285646439	0.9968937879800797	-0.011268929811194539	0.0019438672170508653	0.0007921066078415606	0.004656044302973897	0.38008985757827757	0.9992306494712829	0.9997692310810089	0.04221568629145622	0.02386769838631153	0.001164476154372096	1e-06	212.97570037841797	42.99376821517944	45.33203125	0.9999990463256836	0.007407886441797018	0.0	0.9999990463256836	0.007407886441797018	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	1615191	1615191	1615191	1615191.0	1615191	0	2	2.0	2	0.22023713297730813	0.34471554943060295	1032.8934991185952	781.8768350165337	1615191	0.0	891.0	124.6171875	52.0	0.0	0.5234375	16384.0	12494.0625	398.0	0.5234375	16384.0	12494.0625	398.0	16.024526596069336	0.0002785921096801758	0.00014366063987836242	0.00014903135888744146	0.00031332773505710065	0.00026190857170149684	0.0036314725875854492	-0.0004898756742477417	1.0002621412277222	0.06828242540359497	1.0742838382720947	0.06854433566331863	1.0745991468429565	5.5984056198513946e-05	0.3843747668236342	0.08236279208412099	0.09042494371533394	0.03802374750375748	0.010562226278125308	0.00534919835627079	612.3046533279121	311.9993049961049	2.044634271413088	-1	-1.0	-1	0.010511226952075958	612.3046533279121	-1	182	16384	0.0	0.0	0.0	0.0	614.7075020950288	31.21325770393014	3.923103213310242e-05		8.826516568660736e-05	781.8768350165337	8.072331547737122e-05		133.03164050914347	2.145711563527584	0	77	0.9986228346824646	0.5330528020858765	0.0008587340707890689	0.0057331956923007965	1					
78	0.0011824119119053505	0.9992243402144488	0.11172708350361563	0.063120328109054	0.0415581575156573	0.08706873706450649	0.0011714714314621233	0.0011824119119053505	0.0063143119433673334	0.010703855663094003	0.00022947329831795823	0.0056088691829548525	9.452531814575195	-2.145764938177308e-06	-1.939728588017626e-06	-1.7780842830350094e-06	-3.780204003766019e-07	-1.4011413862349667e-06	2.4272603308547474e-07	2.004409628741497e-06	8.93999861715451e-05	0.005605493805727319	0.232258546330473	0.5197455415538713	0.9992191090303308	0.997030216104844	-0.010873198312908118	0.0018800897617920248	0.0007994176729185068	0.004478518468756959	0.38262942667100946	0.9992243536547118	0.9997779586735893	0.04137597605586052	0.024513233453035355	0.0011714714346453547	1e-06	219.7195281982422	42.99376821517944	45.33203125	0.9999990463256836	0.005334141664206982	0.0	0.9999990463256836	0.005334141664206982	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	1627298	1627298	1627298	1627298.0	1627298	0	2	2.0	2	0.21927334744845198	0.3416065745967649	1050.6913609670005	774.3939183540642	1627298	0.0	588.0	133.640625	50.0	0.0	0.4921875	16384.0	12579.625	464.0	0.4921875	16384.0	12579.625	464.0	-0.1361878514289856	0.00030159950256347656	0.0001415983570041135	0.00013538275379687548	0.00023231412342283875	0.00015076341514941305	0.0015713870525360107	-0.0014477521181106567	1.0001509189605713	0.061618175357580185	1.0665231943130493	0.06176894158124924	1.0666916370391846	5.196794938042747e-05	0.37738600428555946	0.08169611735614997	0.08456734009087086	0.06667144410312176	0.011182860063854605	0.005095921456813812	604.4840039983392	318.9714946529566	2.4759947322309017	-1	-1.0	-1	0.010884225368499756	604.4840039983392	-1	192	16384	0.0	0.0	0.0	0.0	607.6639250125736	30.554667623713613	3.6133453249931335e-05		7.390417158603668e-05	774.3939183540642	7.032416760921478e-05		132.94392838142812	2.4488915521651506	0	78	0.998612642288208	0.18389320373535156	0.000857207109220326	0.005703401751816273	1					
79	0.0012057497534232635	0.9992648494931368	0.11401389363723305	0.06458651526974371	0.0406861484516412	0.08804490112771209	0.0011966914108256788	0.0012057497534232635	0.0034485766126845893	0.010508020857881863	0.0001754963012956523	0.006519976284275449	12.334684371948242	-2.145764938177308e-06	-1.9417003154733093e-06	-1.776349153514135e-06	-3.729904049894099e-07	-1.401327423877774e-06	2.1826084707098605e-07	2.1535055579463983e-06	7.719339994922008e-05	0.004574680596726046	0.21131460802056468	0.5187014335623155	0.9992600358449496	0.9971169577195094	-0.011549285169726668	0.0017779909828207635	0.0007587368038982207	0.0043004969137165555	0.38412187792933905	0.9992648678330275	0.9997887720282261	0.040543895214796066	0.02461036667227745	0.0011966914171352983	1e-06	218.13683700561523	42.99376821517944	45.33203125	0.9999990463256836	0.0005201404565013945	0.0	0.9999990463256836	0.0005201404565013945	0.0	1.0	0.0078125	0.0	1.0	0.0078125	0.0	1677861	1677861	1677861	1677861.0	1677861	0	2	2.0	2	0.2194242021502448	0.34585575183463296	1050.931535972933	798.273218838498	1677861	0.0	876.0	131.0390625	47.0	0.0	0.4765625	16384.0	12977.25	692.0	0.4765625	16384.0	12977.25	692.0	1.5360019207000732	0.0002599954605102539	0.00013925624080002308	0.00014892792387399822	0.00024271121947094798	0.00021969678346067667	0.0017442405223846436	-0.00017559528350830078	1.0002198219299316	0.05791778489947319	1.061820149421692	0.05813748389482498	1.062069296836853	5.5085173574047644e-05	0.37694126843869535	0.08201174417138148	0.09242526441812515	0.050498947501182556	0.010358396000810899	0.005503041669726372	623.1116937883198	324.0521713391645	3.8927416391670704	-1	-1.0	-1	0.010292453691363335	623.1116937883198	-1	102	16384	0.0	0.0	0.0	0.0	626.1326177082956	31.59070965088904	3.669038414955139e-05		8.007511496543884e-05	798.273218838498	5.492009222507477e-05		137.6043070871383	2.174956427887082	0	79	0.9986488223075867	0.26230329275131226	0.0008279780158773065	0.005622255615890026	1					
80	0.0012655062859826453	0.9992002541056046	0.1150561383782098	0.06513524709197764	0.042432911111973226	0.09029427158216444	0.0012546085256417427	0.0012655062859826453	0.004684046635912427	0.011414030692671636	0.0002096535312038948	0.006396966028467852	9.295759201049805	-2.145764938177308e-06	-1.9338506470708476e-06	-1.7696163981694413e-06	-3.652911192676155e-07	-1.3775549540731356e-06	2.454583286028476e-07	2.036960252710812e-06	8.793676278173734e-05	0.005412265199153738	0.2411669990620934	0.5195904715129962	0.9991955762872329	0.9969646414885154	-0.011340485070832074	0.00191793585718887	0.0008220890774212491	0.004657186149135948	0.3841639937689671	0.99920027416486	0.9997690875942891	0.04205518215894699	0.025759533047676086	0.0012546085054054856	1e-06	218.93656539916992	42.99376821517944	45.33203125	0.9999990463256836	0.007276452612131834	0.0	0.9999990463256836	0.007276452612131834	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	1640801	1640801	1640801	1640801.0	1640801	0	2	2.0	2	0.2184180770242949	0.33877953195573013	1059.3837957481978	774.4129212591797	1640801	0.0	912.0	131.2265625	54.0	0.0	0.4453125	16384.0	12687.53125	343.0	0.4453125	16384.0	12687.53125	343.0	5.904387950897217	0.00032150745391845703	0.00014450386515818536	0.0001284334430238232	0.00025108258705586195	0.0002035958896158263	0.0032882392406463623	-0.0006021112203598022	1.0002037286758423	0.05881547927856445	1.0632814168930054	0.05901907756924629	1.0635194778442383	4.5927897301206796e-05	0.3729562907854344	0.08187774071260874	0.07535853981971741	0.037666212767362595	0.010667998503777198	0.005204120650887489	602.7667621634901	330.27435614253045	1.738830840215087	-1	-1.0	-1	0.010753694921731949	602.7667621634901	-1	68	15285	0.0	0.0	0.0	0.0	605.6825080607086	31.196263929829	3.447197377681732e-05		6.58426433801651e-05	774.4129212591797	5.2852556109428406e-05		134.34507883898914	2.451717471703887	0	80	0.9986507296562195	0.3175072968006134	0.0008480324177071452	0.005669099278748035	1					
81	0.001045042181032754	0.999327252024696	0.1094743808110555	0.06352802825470766	0.0405370905551882	0.08654867144567625	0.0010424353594089553	0.001045042181032754	0.004160261513676405	0.012413377283831193	0.00011054347577490781	0.005186907922948843	8.341060638427734	-2.145764938177308e-06	-1.933399150965713e-06	-1.767373144156452e-06	-3.4415337657784613e-07	-1.3776857962338475e-06	3.0154039397497657e-07	2.196043087245752e-06	5.504407132927251e-05	0.0039074358571919475	0.195957379628505	0.5222021156833285	0.9993229105359032	0.9972783730143593	-0.010881192665103645	0.0016907724113913165	0.0006971502314194194	0.004135989863425493	0.38396963221686226	0.9993272690545945	0.9997932036717733	0.04045993089675903	0.02070118859410286	0.00104243541136384	1e-06	216.76746368408203	43.06957721710205	45.33203125	0.9999990463256836	0.001645300886593759	0.0	0.9999990463256836	0.001645300886593759	0.0	1.0	0.015625	0.0	1.0	0.015625	0.0	1693166	1693166	1693166	1693166.0	1693166	0	2	2.0	2	0.21663210951219808	0.34459646173922315	1020.2603663672879	829.7715249042958	1693166	0.0	1005.0	136.609375	53.0	0.0	0.578125	16384.0	13091.25	399.0	0.578125	16384.0	13091.25	399.0	7.621635437011719	0.00025343894958496094	0.0001349341619061306	0.00014306188677437603	0.00024605641374364495	0.00021458724222611636	0.0021944642066955566	-0.00036644935607910156	1.0002145767211914	0.05752353370189667	1.0610100030899048	0.05773812159895897	1.061250925064087	4.885174429176727e-05	0.39017333965764556	0.08342533319162845	0.08271411247551441	0.07826734893023968	0.010935017693554983	0.004986586049199104	650.1377534642816	338.1577870968322	2.050821900367737	-1	-1.0	-1	0.01081814244389534	650.1377534642816	-1	178	16384	0.0	0.0	0.0	0.0	653.8056617975235	31.750166008248925	4.871934652328491e-05		6.383471190929413e-05	829.7715249042958	4.9872323870658875e-05		141.2529376987368	2.184304328635335	0	81	0.9986624717712402	0.18442925810813904	0.0008253385312855244	0.005546048749238253	1					
82	0.0010785630761776428	0.999308485467479	0.110418031941045	0.06257858955002618	0.04017875036049002	0.08609514985725565	0.0010715191167491867	0.0010785630761776428	0.0037375333464159718	0.010484659580418698	0.00016627094399322196	0.004870922197609753	11.59369945526123	-2.264927388750948e-06	-1.9293659111442465e-06	-1.7606970480833212e-06	-3.6097564947220164e-07	-1.3748887563709122e-06	2.707560922970661e-07	1.8568833994785958e-06	9.080456956291768e-05	0.00521844838068267	0.19924969783158236	0.5198952648437248	0.9993044256039385	0.9971832779218566	-0.010996747320465182	0.0017604913160573902	0.0007145872206717097	0.004263205572365309	0.383065753950263	0.9993085000874862	0.9997861407837778	0.0400833822786808	0.022865844890475273	0.0010715191019698977	1e-06	221.3241729736328	43.06957721710205	45.33203125	0.9999990463256836	0.011044126003980637	0.0	0.9999990463256836	0.011044126003980637	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	1699138	1699138	1699138	1699138.0	1699138	0	2	2.0	2	0.21980662623311187	0.33929647751575387	1032.5960274587444	822.7505988869816	1699138	0.0	615.0	125.5703125	47.0	0.0	0.5625	16384.0	13148.9453125	554.0	0.5625	16384.0	13148.9453125	554.0	2.1334316730499268	0.000278472900390625	0.0001384368515573442	0.00013788192882202566	0.0002898197853937745	0.00026985330623574555	0.0022354423999786377	-0.00014347583055496216	1.0002700090408325	0.06488221883773804	1.0701972246170044	0.06515207141637802	1.0705170631408691	4.2798958081639366e-05	0.3847682556542721	0.08224874992659092	0.07272133603692055	0.09382365085184574	0.011886815787875094	0.0050684604793787	644.0818465612829	344.28794550700695	2.9626815654337406	-1	-1.0	-1	0.010572921484708786	644.0818465612829	-1	137	16384	0.0	0.0	0.0	0.0	647.5899842027575	32.36221278458834	2.9373914003372192e-05		6.322935223579407e-05	822.7505988869816	5.7602301239967346e-05		139.75197645276785	2.250463131815195	0	82	0.9986531734466553	0.15603125095367432	0.0008246637880802155	0.005590199958533049	1					
83	0.0011410632655709965	0.9992826703552887	0.1089759104510891	0.06297803123559907	0.03968650722336546	0.08659900738814166	0.0011298291535126737	0.0011410632655709965	0.005251145512289933	0.011720163998110808	0.00016191530206973527	0.005475616950224041	8.234700202941895	-2.2638232621829957e-06	-1.931208529317573e-06	-1.7766522243669965e-06	-3.8563362211525853e-07	-1.4043558817277946e-06	1.9356476453248577e-07	1.8689969369788572e-06	7.057218158691871e-05	0.0048569504237705495	0.20740972904088062	0.5228482780055465	0.9992781966646141	0.997085254326045	-0.010925639768905728	0.0017916980886583816	0.000745334641825164	0.004268387930955146	0.38077319559649886	0.9992826848386605	0.9997789068756816	0.039396364241838455	0.02195665054023266	0.001129829091951251	1e-06	222.69776916503906	43.09773778915405	45.5078125	0.9999990463256836	0.008464238606393337	0.0	0.9999990463256836	0.008464238606393337	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1712334	1712334	1712334	1712334.0	1712334	0	2	2.0	2	0.2192474534476242	0.3414155363190237	1040.4326697689773	822.8951520621777	1712334	0.0	998.0	140.8671875	50.0	0.0	0.5390625	16384.0	13236.7421875	627.0	0.5390625	16384.0	13236.7421875	627.0	24.00872802734375	0.00025641918182373047	0.0001357843284495175	0.0001460444473195821	0.0002234890853287652	0.00017672374087851495	0.001891493797302246	-0.0011132806539535522	1.0001767873764038	0.056168489158153534	1.0600143671035767	0.05634521692991257	1.0602073669433594	5.13560318151745e-05	0.38193022671802285	0.08213528462080283	0.08793867938220501	0.05557541362941265	0.011897799733560532	0.0054374318569898605	644.80494517833	353.8058045583457	3.5385722778737545	-1	-1.0	-1	0.01038554310798645	644.80494517833	-1	84	16384	0.0	0.0	0.0	0.0	647.1055289190263	32.27045997418463	2.847611904144287e-05		6.395578384399414e-05	822.8951520621777	5.104765295982361e-05		140.64304045587778	2.106709659099579	0	83	0.9986326694488525	0.18463066220283508	0.000819866661913693	0.0055631897412240505	1					
84	0.0009947014634963125	0.9993598872423172	0.10891935430467128	0.061444374248385426	0.03891452741809189	0.08434289250522851	0.0009922370010144732	0.0009947014634963125	0.004244312547889421	0.00966482277137402	0.00020573809029997392	0.004369382173226768	8.71025562286377	-2.264974000354414e-06	-1.945319642118193e-06	-1.7773940214738105e-06	-3.8947149612056363e-07	-1.4135220339994704e-06	1.8219411920483708e-07	1.7085801846405957e-06	5.796817509235552e-05	0.003820381743062171	0.16813194788992405	0.5232832983136178	0.9993565112352372	0.9973239946365356	-0.010875643794424832	0.0016749497229466214	0.0006633180129574611	0.004116506022401154	0.3833200514316559	0.9993599104881287	0.9998005670309067	0.03875793144106865	0.020957360044121742	0.0009922371245920658	1e-06	227.29085540771484	43.09773778915405	45.5078125	0.9999990463256836	0.007538033649325371	0.0	0.9999990463256836	0.007538033649325371	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1618395	1618395	1618395	1618395.0	1618395	0	2	2.0	2	0.21992743967936637	0.34619743185526136	1035.963134225618	781.1064634118229	1618395	0.0	376.0	122.84375	49.0	0.0	0.5234375	16384.0	12520.8671875	678.0	0.5234375	16384.0	12520.8671875	678.0	1.5685086250305176	0.0002504587173461914	0.00013433315325528383	0.00014380704669747502	0.00026155123487114906	0.0002093829825753346	0.0025192350149154663	-0.0011558979749679565	1.0002094507217407	0.05640596151351929	1.0595462322235107	0.05661534145474434	1.059776782989502	4.87242096027931e-05	0.38356399261479557	0.08211144913260819	0.07885501720011234	0.05323194898664951	0.010656184749677777	0.005103716626763344	612.1914760880172	309.89592112590617	3.8586536291986704	-1	-1.0	-1	0.010736241936683655	612.1914760880172	-1	371	16384	0.0	0.0	0.0	0.0	614.726887607947	30.3378326036036	2.8271228075027466e-05		6.047263741493225e-05	781.1064634118229	4.980526864528656e-05		132.88875871896744	2.3995918072760105	0	84	0.9986205101013184	0.23966240882873535	0.0008072741911746562	0.0055640763603150845	1					
85	0.0010932901164984665	0.999304972729593	0.11356295205933868	0.0651465599987445	0.04027911531299634	0.08888251348486487	0.0010936793560176739	0.0010932901164984665	0.0038382311412413334	0.01120624046199977	0.00017986803402919268	0.005351438815060252	9.815230369567871	-2.145764938177308e-06	-1.936050581370405e-06	-1.7776777388822872e-06	-3.820889599851098e-07	-1.393699448108923e-06	1.677429644746124e-07	1.806165915429617e-06	7.84982096277263e-05	0.004768853827902964	0.2119168085133973	0.5220690248709805	0.9993005676089592	0.9970565848755386	-0.011590100086803706	0.0017399870272163513	0.0007182326722991178	0.004315563151393227	0.38378442767656074	0.9993049929726798	0.999781292002156	0.040086761116981506	0.022390024736523628	0.001093679340556264	1e-06	220.43738555908203	43.09773778915405	45.5078125	0.9999990463256836	0.008270892314612865	0.0	0.9999990463256836	0.008270892314612865	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	1708136	1708136	1708136	1708136.0	1708136	0	2	2.0	2	0.21965813971615214	0.34732310098400854	1032.1288985394901	827.481917431578	1708136	0.0	552.0	126.40625	47.0	0.0	0.578125	16384.0	13218.40625	414.0	0.578125	16384.0	13218.40625	414.0	3.326542377471924	0.0002605915069580078	0.0001346049248240888	0.00013988881255500019	0.00025047094095498323	0.0001969463482964784	0.0015689432621002197	-0.001027822494506836	1.000196933746338	0.05528094992041588	1.058310627937317	0.05547789856791496	1.0585249662399292	4.000442693516912e-05	0.3853537954032465	0.08230633754122238	0.06833300180733204	0.14731594547629356	0.013669752617715858	0.005018936470150948	649.0202050544322	342.0412148472824	2.1118602138012648	-1	-1.0	-1	0.01043771393597126	649.0202050544322	-1	80	16384	0.0	0.0	0.0	0.0	652.0016662552953	31.80828451178968	3.304891288280487e-05		6.283260881900787e-05	827.481917431578	6.14803284406662e-05		140.59041818231344	2.336570592597127	0	85	0.9986281394958496	0.46841755509376526	0.0008270118269138038	0.0056186942383646965	1					
