step	actor/distillation/abs_loss	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/distillation/un_budget	actor/distillation/un_dup_frac	actor/distillation/un_p_eot	actor/distillation/un_p_imend	actor/distillation/un_q_eot	actor/distillation/un_q_imend	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
69	0.48062352634765004	0.22074291663798126	0.322896187973989	0.39368934295064695	0.4777528331615031	0.48062352634765004	0.7292780896296372	0.6077646828583769	0.4578520003706217	0.5597012606826989	85.59468841552734	-1.502571791434093e-07	5.907295000709932e-09	1.6162303214316763e-07	0.0005754649129883275	1.4897676682069439e-06	0.042724243577730386	0.4673014518078629	2.3773510536632023	4.965554720646626	9.77285655769142	0.5502804763413764	0.9956554585211986	0.9907254778050087	-0.02895040014079092	0.010163214293660948	0.004268595799363243	0.02395513212006237	0.455590984708554	0.995731411753474	0.9992608395782677	47.036813735961914	0.5925995844441492	9.989516944531363e-05	1.235662804075801e-12	1.841963639843064e-12	2.4424928633221974e-05	0.32099592685699463	1.2014544010162354	0.47775283455848694	1e-06	221.25548553466797	57.39173650741577	64.8984375	0.9999990463256836	0.05735907331109047	0.0	0.9999990463256836	0.05735907331109047	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1152659	1152659	1152659	1152659.0	1152659	0	2	2.0	2	0.2218900984676219	0.33775483321347705	1311.6685662738462	439.3865301180631	1152659	0.0	392.0	122.7890625	59.0	0.0	0.125	16384.0	8882.359375	1696.0	0.125	16384.0	8882.359375	1696.0	-0.23296910524368286	0.0020216703414916992	0.0009521221509203315	0.0008998631383292377	0.0009698326466605067	0.0009636272443458438	0.002932310104370117	-0.0002855956554412842	1.0009641647338867	0.34748736023902893	1.4286291599273682	0.3484509587287903	1.4300609827041626	7.800505879614788e-05	0.2895374367425098	0.07503306361381165	0.08991323306690902	0.02053299604449421	0.008919085797060688	0.00568470498546958	326.1492749709869	164.30950122002105	13.256361105013639	-1	-1.0	-1	0.010537121095694602	326.1492749709869	-1	167	16384	0.0	0.0	0.0	0.0	329.1872724049026	20.639958234038204	2.6310095563530922e-05		6.386497989296913e-05	439.3865301180631	7.66159500926733e-05		86.48753607203253	2.2855730350129306	0	69	0.9984854459762573	0.45698776841163635	0.005285097751766443	0.01322451513260603	1					
70	0.4969090503454208	0.22526919970909753	0.33440457185109457	0.3988958555459976	0.49533899198286235	0.4969090503454208	0.732191880941391	0.6134392281373342	0.4793269656101863	0.5554908521970113	87.59751892089844	-1.661361750393553e-07	1.6884413865566237e-08	1.900992875521664e-07	0.00039556117591644125	1.989654714154021e-06	0.041250624794399	0.4902799454455574	2.468822841644287	5.104899810155232	9.961105861663818	0.5481846388181051	0.9950152532259623	0.989924377600352	-0.029491086254517237	0.011274385691309969	0.004894399166417618	0.025817838485042256	0.4544456660747528	0.9951056130727132	0.9991914256413778	47.11691345214844	0.5900964562098185	9.765168893079176e-05	1.702766352386173e-14	2.1180263283142485e-12	2.392434794578157e-05	0.33315619826316833	1.1597280502319336	0.49533897638320923	1e-06	214.67571258544922	57.39173650741577	64.8984375	0.9999990463256836	0.07846172153949738	0.0	0.9999990463256836	0.07846172153949738	0.0	1.0	0.125	0.0	1.0	0.125	0.0	1182182	1182182	1182182	1182182.0	1182182	0	2	2.0	2	0.22181832704686105	0.3371342800205522	1294.3611213838685	456.66621952306014	1182182	0.0	672.0	135.7265625	47.0	0.0	0.125	16384.0	9100.0703125	727.0	0.125	16384.0	9100.0703125	727.0	109.3223876953125	0.0020502805709838867	0.0009882940212264657	0.0009589698747731745	0.0010119809303432703	0.0009660447249189019	0.004206180572509766	-0.001414082944393158	1.0009667873382568	0.3475794494152069	1.4275360107421875	0.34854549169540405	1.4289894104003906	6.644618848635342e-05	0.29417605890238524	0.07594404841297796	0.07855148799717426	0.034633861971087754	0.009104481802751252	0.00529797503259033	338.64951189793646	172.6247172552603	4.258293058956042	-1	-1.0	-1	0.010762257035821676	338.64951189793646	-1	96	16384	0.0	0.0	0.0	0.0	342.65892099402845	21.110596530954354	2.980697900056839e-05		6.856606341898441e-05	456.66621952306014	5.292799323797226e-05		89.7796870409511	2.359484101063572	0	70	0.9985833168029785	0.38891276717185974	0.00539954099804163	0.013384593650698662	1					
71	0.4721416052679221	0.21576384842395782	0.31199366798003514	0.38115628066162266	0.46947260820888914	0.4721416052679221	0.7287051026026408	0.5979434923330943	0.4568585658468267	0.5319020956754684	89.36993408203125	-1.1175212932812428e-07	1.8345258521503445e-08	1.5461439074683908e-07	0.0004302293491631796	1.5213846898613306e-06	0.0385657112912736	0.45348627060016344	2.340600323606438	4.935048145453135	9.83035400390625	0.5469949607054393	0.9957039260864258	0.9909901237487793	-0.028694863617420196	0.009832325122940043	0.004221533938931922	0.022989117125980556	0.45721976439158124	0.9957784803708395	0.9993123610814413	47.13397735595703	0.5895632163683573	9.808647023662909e-05	7.288958457381297e-15	1.792782747038165e-12	2.390353619199481e-05	0.31043002009391785	1.0974518060684204	0.46947261691093445	1e-06	218.31547164916992	57.39173650741577	64.8984375	0.9999990463256836	0.0993395447731018	0.0	0.9999990463256836	0.0993395447731018	0.0	1.0	0.125	0.0	1.0	0.125	0.0	1162399	1162399	1162399	1162399.0	1162399	0	2	2.0	2	0.22005318952154412	0.3325343492848377	1295.2915341756855	448.7016896700952	1162399	0.0	724.0	128.921875	45.0	0.0	0.125	16384.0	8952.3203125	802.0	0.125	16384.0	8952.3203125	802.0	2.5990641117095947	0.0018895864486694336	0.0009463870082981884	0.0009573649731464684	0.001021041302010417	0.0010030379053205252	0.0035306811332702637	-0.0006081163883209229	1.0010037422180176	0.3312622308731079	1.4040093421936035	0.3322652578353882	1.4054713249206543	6.809234867402722e-05	0.2935489943241121	0.07584979188637139	0.07915047800634056	0.018915695953182876	0.008738999928937119	0.005376119050197303	333.37325536308344	166.39356307453818	4.740369072998874	-1	-1.0	-1	0.010745681938715279	333.37325536308344	-1	229	16384	0.0	0.0	0.0	0.0	336.3769119490171	21.16823984007351	2.802000381052494e-05		6.211898289620876e-05	448.7016896700952	5.5129057727754116e-05		88.16772223892622	2.2339599579572678	0	71	0.998858630657196	0.6292458176612854	0.005229742731899023	0.013252868317067623	1					
72	0.474517377779672	0.21261062272089093	0.30917429737746716	0.3759251527096096	0.47158758679870516	0.474517377779672	0.7236609033455974	0.5895296366591203	0.45872866754469116	0.5334558004611417	86.3093032836914	-1.0404095718286044e-07	2.3127218969519578e-09	7.647761159969911e-08	0.0002866176010412409	7.778297536883241e-07	0.034264824383943675	0.4454148155411148	2.386878133604401	5.043407273919959	10.050146504452353	0.5437231522641683	0.995506531313846	0.9906587443853679	-0.028778974824634037	0.010292670934608108	0.004416249346257628	0.02392819720491963	0.45670671525754425	0.9955837656008569	0.9992650629658448	47.23042006241648	0.5865493832450164	9.492643849057236e-05	6.5803285394119315e-15	1.815934429199232e-12	2.1244107329327932e-05	0.30743134021759033	1.0429575443267822	0.471587598323822	1e-06	214.1304702758789	57.39173650741577	64.91796875	0.9999990463256836	0.045496951788663864	0.0	0.9999990463256836	0.045496951788663864	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	1183949	1183949	1183949	1183949.0	1183949	0	2	2.0	2	0.22124568478607526	0.33875634879342864	1296.5605158655287	456.5729811730562	1183949	0.0	892.0	132.5859375	50.0	0.0	0.15625	16384.0	9117.015625	1076.0	0.15625	16384.0	9117.015625	1076.0	0.2292039394378662	0.0018506050109863281	0.0009337234660051763	0.000947289343457669	0.0010127733694389462	0.0009899676078930497	0.0025437772274017334	-0.00041037797927856445	1.000990629196167	0.33389776945114136	1.4093111753463745	0.3348877429962158	1.4107528924942017	5.550922718682628e-05	0.2935796658188654	0.07561934494727446	0.06572009401861578	0.036050703027285635	0.00943949440443248	0.0054685750510543585	339.6250030809315	173.0024866685144	6.961732754018158	-1	-1.0	-1	0.01113164599519223	339.6250030809315	-1	128	16384	0.0	0.0	0.0	0.0	342.6010112579679	21.268623998970725	2.8095091693103313e-05		8.867704309523106e-05	456.5729811730562	6.871495861560106e-05		89.52944783098064	2.437487290939316	0	72	0.9985313415527344	0.8518055081367493	0.00508379191160202	0.013126322999596596	1					
73	0.4974777627932398	0.22392705367191842	0.33083500575862435	0.39783844410588864	0.4958193360362202	0.4974777627932398	0.7153233485786539	0.5854930712988502	0.4828064741664811	0.5508948305719777	86.20974731445312	-1.5934200803258136e-07	6.4913528287787194e-09	8.351329498103518e-08	0.00044518934316204346	1.0779407610376972e-06	0.039692832204171906	0.4821690572127026	2.4821337053650305	5.13551453226491	10.045875517945541	0.5508511211527022	0.9952534735202789	0.9903814949487385	-0.02964379292863764	0.01090361842714054	0.004665044851686903	0.025270978429991948	0.45527536382800654	0.9953349671865764	0.9992595338507703	47.0330541510331	0.5927170648386604	0.0001000753519740412	6.5955387228453086e-15	2.2162898335740287e-12	2.3261109269935686e-05	0.33077770471572876	1.1163901090621948	0.4958193302154541	1e-06	216.73344802856445	57.39173650741577	64.91796875	0.9999990463256836	0.07291452586650848	0.0	0.9999990463256836	0.07291452586650848	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1174835	1174835	1174835	1174835.0	1174835	0	2	2.0	2	0.21127145582299114	0.3360762100420012	1290.3407862814995	455.2421393210534	1174835	0.0	846.0	139.140625	43.0	0.0	0.1015625	16384.0	9039.2578125	758.0	0.1015625	16384.0	9039.2578125	758.0	9.866711616516113	0.0020922422409057617	0.0010023250943049788	0.0009699613437987864	0.0010372069664299488	0.0010186147410422564	0.002643674612045288	-0.0007248520851135254	1.0010193586349487	0.34811270236968994	1.4258676767349243	0.349131315946579	1.4273431301116943	5.494884127584116e-05	0.291563277460717	0.07883303152698899	0.06455582194030285	0.019311281968839467	0.008744296385884809	0.005363408010452986	334.4096801939886	165.9613262434923	4.486503729014657	-1	-1.0	-1	0.009952945983968675	334.4096801939886	-1	57	16384	0.0	0.0	0.0	0.0	337.34600110398605	21.173393402947113	2.439902164041996e-05		6.938097067177296e-05	455.2421393210534	5.5579934269189835e-05		92.61580459401011	3.0372850459534675	0	73	0.9985917806625366	0.37805628776550293	0.005450774449855089	0.013456815853714943	1					
74	0.4811382957205579	0.21206788743242017	0.30092116867229846	0.3733958764429632	0.4787715671118349	0.4811382957205579	0.7267753465755565	0.5656699167715536	0.46842303109116146	0.5349064932481663	86.77649688720703	-1.3461728087804659e-07	-8.561984187516792e-11	4.7463450830515776e-08	0.00027226805588100744	5.581703653273035e-07	0.033661625484563265	0.44498535953234014	2.4172401266971706	5.132813085373995	10.425198761192528	0.5502778078253204	0.9958142855682889	0.9909837237886481	-0.029230788126713723	0.009905203000754054	0.004121220405412148	0.023381063620625944	0.4574544671419504	0.9958787794048721	0.9993566411572534	47.00016248548353	0.593744919106767	0.00010214877424946944	1.1541384735421127e-14	5.785737225205323e-13	2.2838113546588673e-05	0.299801230430603	1.03999924659729	0.4787715673446655	1e-06	212.32794952392578	57.39173650741577	64.91796875	0.9999990463256836	0.06387268006801605	0.0	0.9999990463256836	0.06387268006801605	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	1164226	1164226	1164226	1164226.0	1164226	0	2	2.0	2	0.22123417410021998	0.337521834800577	1333.5616919531712	436.50998938595876	1164226	0.0	973.0	137.2734375	55.0	0.0	0.1015625	16384.0	8958.2421875	446.0	0.1015625	16384.0	8958.2421875	446.0	3.999598979949951	0.001846909523010254	0.0009285734849981964	0.0009414846426807344	0.0010224533034488559	0.0010101068764925003	0.004137814044952393	-0.00047010183334350586	1.001010775566101	0.32146018743515015	1.3895678520202637	0.3224703073501587	1.3910126686096191	6.0554431095670625e-05	0.2841017630821877	0.07479077172135572	0.07049904309678823	0.016712866025045514	0.008823841395496856	0.005239777034148574	323.4384201869834	166.39805338166843	2.3462099130265415	-1	-1.0	-1	0.010149923036806285	323.4384201869834	-1	112	16384	0.0	0.0	0.0	0.0	325.76670714700595	20.59296305605676	2.4420907720923424e-05		6.727594882249832e-05	436.50998938595876	4.998897202312946e-05		87.07336099806707	2.298548836959526	0	74	0.9986898303031921	0.4182504713535309	0.0050653317011892796	0.013128227554261684	1					
75	0.45827582211066514	0.20431916028834307	0.29930596488217515	0.3651343456541116	0.4544503332581371	0.45827582211066514	0.7368511920556043	0.5722540305593075	0.44349479699173033	0.515928910424312	86.88036346435547	-1.1755250994838207e-07	1.4648264610498696e-09	6.684696231689212e-08	0.00022136436576057023	9.32270153163869e-07	0.025177511300285005	0.4075766000707331	2.336216744895165	5.044919380774865	10.137795833440927	0.5421184763694421	0.9956473960326269	0.9912260541549096	-0.027929086584406786	0.009911265480929079	0.004279704603294914	0.02298951943297512	0.45638894690917087	0.9957203093247536	0.9993269848517883	47.28342897464068	0.5848928506557758	9.066467066612405e-05	4.983613251038335e-15	3.958433814179089e-12	2.9041358899347157e-05	0.29676488041877747	0.9990589618682861	0.4544503390789032	1e-06	210.44014739990234	57.39173650741577	64.91796875	0.9999990463256836	0.07276861369609833	0.0	0.9999990463256836	0.07276861369609833	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1203764	1203764	1203764	1203764.0	1203764	0	2	2.0	2	0.21564086115687608	0.33827271776781287	998.1517143302303	602.9965098079992	1203764	0.0	946.0	127.578125	59.0	0.0	0.1484375	16384.0	9276.828125	1436.0	0.1484375	16384.0	9276.828125	1436.0	51.82453536987305	0.0018568038940429688	0.0009085997589863837	0.0008959746337495744	0.0009615268791094422	0.0009164231596514583	0.0031464695930480957	-0.0011025965213775635	1.0009170770645142	0.3230190873146057	1.3904870748519897	0.32393550872802734	1.3917843103408813	6.101493807823066e-05	0.29874081752159515	0.07778939874679704	0.07344758592080325	0.04333793802652508	0.009203603976857266	0.005325098056346178	351.724564236938	186.65774296571544	10.541624552104622	-1	-1.0	-1	0.010544170974753797	351.724564236938	-1	168	16384	0.0	0.0	0.0	0.0	354.7350039129378	21.498017370002344	2.5973073206841946e-05	129.3774144119816	5.80040505155921e-05	602.9965098079992	0.00012309395242482424	1105.9984917350812	93.64007779303938	2.3349017730215564	0	75	0.9985495209693909	0.7574757933616638	0.004963260609656572	0.01308403816074133	1	0.598	2	2.0	2	0.598
76	0.458500892631238	0.20812882218934312	0.29964081707257256	0.3730080832220331	0.45719038386596367	0.458500892631238	0.7246492652198936	0.5711723396295234	0.4402015242206899	0.5452905877292911	87.86753845214844	-1.689331128318372e-07	-2.908055295185403e-09	4.996188512550015e-08	0.0002885434961367889	6.383287463361233e-07	0.03240140663968426	0.4191668389819226	2.308475098490149	4.981697037250181	9.9227223275583	0.5435191049605985	0.9957241498971288	0.9909803422191475	-0.028152663001342663	0.0100308699014632	0.004204972857488555	0.023415770467158547	0.4523811604403242	0.9957950371730176	0.9993189678916449	47.2486633107632	0.585979276065585	8.492830569586834e-05	1.3137471427508558e-15	1.3578244584039287e-12	2.211135911460473e-05	0.2990321218967438	0.958141028881073	0.4571903944015503	1e-06	259.1126937866211	56.57033681869507	67.515625	0.9999990463256836	0.06428033113479614	0.0	0.9999990463256836	0.06428033113479614	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1278917	1278917	1278917	1278917.0	1278917	0	2	2.0	2	0.21951557050565318	0.27810609604666664	1184.5798403215965	539.8188270926476	1278917	0.0	446.0	131.78125	53.0	0.0	0.1640625	16384.0	9859.7578125	1633.0	0.1640625	16384.0	9859.7578125	1633.0	7.245265960693359	0.0017908811569213867	0.0009192901197820902	0.0009516932186670601	0.0010078283958137035	0.0009881500154733658	0.002696007490158081	-0.0004711151123046875	1.0009887218475342	0.3203950822353363	1.3856557607650757	0.3213832378387451	1.3870563507080078	8.638469991206145e-05	0.32267375605725346	0.07775424935728335	0.11047886125743389	1.9860628452152014	0.09303427026316058	0.007965149357914925	394.2948387209326	209.74975891703798	26.313570296391845	-1	-1.0	-1	0.010952463373541832	394.2948387209326	-1	148	16384	0.0	0.0	0.0	0.0	407.23009115830064	29.21173724718392	5.0395727157592773e-05		0.00029047951102256775	539.8188270926476	7.980130612850189e-05		99.44123132526875	2.9188789408653975	0	76	0.9986485838890076	0.5249911546707153	0.0049814521335065365	0.013029229827225208	1					
77	0.45678922756538765	0.20933975722011808	0.3119959474916195	0.3809767072754247	0.4528003168525174	0.45678922756538765	0.7251431450441286	0.601126217222833	0.4376896348065249	0.537301677968595	92.09801483154297	-1.2355705791833316e-07	4.851672420595916e-09	8.207772727727018e-08	0.0002371369324899467	9.66078013769839e-07	0.03528817901882009	0.44428861694047683	2.2473624810854624	4.822032887440224	9.855938335517784	0.541313219380069	0.9955613752464195	0.9909526821854827	-0.027536472284489057	0.01024238017913825	0.004358684156519397	0.024007271234454078	0.4574804797575071	0.9956413259753933	0.999289788983085	47.31409518749683	0.5839345300352419	9.03166206445683e-05	8.662975692732316e-12	1.662038352500217e-12	3.308014009510164e-05	0.3094341456890106	0.9851880669593811	0.45280033349990845	1e-06	257.7400665283203	56.57033681869507	68.0234375	0.9999990463256836	0.06984768062829971	0.0	0.9999990463256836	0.06984768062829971	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1207729	1207729	1207729	1207729.0	1207729	0	2	2.0	2	0.221635496578292	0.33443022245603854	1268.145468704463	476.1792041230947	1207729	0.0	891.0	124.6171875	52.0	0.0	0.1484375	16384.0	9310.765625	1302.0	0.1484375	16384.0	9310.765625	1302.0	-0.33533477783203125	0.0018606185913085938	0.0009343865094706416	0.0009460822329856455	0.0010289679048582911	0.0010038998443633318	0.0030008256435394287	-0.0006908401846885681	1.001004695892334	0.3343374729156494	1.4088711738586426	0.3353413939476013	1.4103578329086304	7.431132716590336e-05	0.29930496969053033	0.07655790786247134	0.0897479448467493	0.03092382661998272	0.009786248119780794	0.005989596247673035	349.58576152846217	185.372594828179	9.078750792890787	-1	-1.0	-1	0.010646216571331024	349.58576152846217	-1	54	16384	0.0	0.0	0.0	0.0	356.70507816784084	23.552650274708867	5.136430263519287e-05		8.280202746391296e-05	476.1792041230947	7.886067032814026e-05		92.46120550483465	2.588304143399	0	77	0.9985865354537964	0.5457122921943665	0.00502559170126915	0.013046806678175926	1					
78	0.445534982400782	0.20039471817367216	0.30050538191023995	0.3623422564829097	0.442561165895313	0.445534982400782	0.6954583672916188	0.5840172954341945	0.4280747214660925	0.5345810253830517	88.1718521118164	-1.6993440965507034e-07	-1.7697871768677195e-09	4.790526705877873e-08	0.00037714186397729867	6.007883763187498e-07	0.03392021890298806	0.3955132329814446	2.2532556835342854	4.912421944562126	9.906895239212934	0.5399790848002715	0.9955470526919645	0.9913605704027064	-0.027048347326105133	0.010078317346051335	0.004370090724242961	0.023179911504335262	0.4552107211421518	0.9956299059531268	0.9993236990535961	47.335779347139244	0.5832568968043608	7.749631039056597e-05	1.2193944169892528e-12	3.545543155308193e-11	2.9002477287395585e-05	0.299043208360672	0.8752556443214417	0.44256114959716797	1e-06	254.4485969543457	57.34620761871338	68.23828125	0.9999990463256836	0.04351392388343811	0.0	0.9999990463256836	0.04351392388343811	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1354079	1354079	1354079	1354079.0	1354079	0	2	2.0	2	0.2219186966214393	0.3385245268456174	1238.2348880442	546.7779227811843	1354079	0.0	588.0	133.640625	50.0	0.0	0.2109375	16384.0	10445.1015625	785.0	0.2109375	16384.0	10445.1015625	785.0	0.7837041616439819	0.0018297433853149414	0.0008988211047835648	0.0008906387956812978	0.0009930951055139303	0.0009795855730772018	0.0025241971015930176	-0.0006890967488288879	1.000980257987976	0.3195209503173828	1.3879361152648926	0.3205004930496216	1.3893738985061646	6.221550824377138e-05	0.3091948070228976	0.07714623546960528	0.08424471318721771	0.05227677337825298	0.010436045849928632	0.0061269719153642654	410.84286870621145	224.79506756145565	4.621307086199522	-1	-1.0	-1	0.011492585763335228	410.84286870621145	-1	464	16384	0.0	0.0	0.0	0.0	413.3851087298244	25.271703012287617	3.987550735473633e-05		6.923824548721313e-05	546.7779227811843	6.307289004325867e-05		104.46209737844765	2.7130464781075716	0	78	0.9986374974250793	0.3186348080635071	0.004806035663932562	0.012784713879227638	1					
79	0.4891380694779483	0.21748263340491752	0.32275906688981243	0.39239913031652374	0.4885838858317584	0.4891380694779483	0.66137634449965	0.5867781950668856	0.4806118675253608	0.526832570696806	87.73357391357422	-1.3146566857358266e-07	-5.113733129722827e-09	3.8184685812642877e-08	0.00039821634509531556	6.11447013044474e-07	0.03817448138099351	0.45959394595467834	2.4395865263876977	5.221984875666631	10.487643570094914	0.5477421047625604	0.9953059886957144	0.9907743466364873	-0.029833904733615264	0.010733593013379481	0.004609719363295219	0.025109478931680515	0.45935588571932406	0.9953902812747212	0.9993278500321624	47.09950880570845	0.5906403505956972	8.742981671048313e-05	4.184866895534635e-15	3.2934972121986854e-12	2.2522042371057528e-05	0.3228934407234192	1.014017105102539	0.48858389258384705	1e-06	250.92509078979492	57.34620761871338	68.23828125	0.9999990463256836	0.0696214884519577	0.0	0.9999990463256836	0.0696214884519577	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	1246694	1246694	1246694	1246694.0	1246694	0	2	2.0	2	0.22171622172552366	0.3396092240278878	1293.1013154211978	482.0558084398508	1246694	0.0	876.0	131.0390625	47.0	0.0	0.1484375	16384.0	9608.7578125	836.0	0.1484375	16384.0	9608.7578125	836.0	-0.5989856719970703	0.0020848512649536133	0.0009940663585439324	0.000994327594526112	0.0010502131190150976	0.0010039780754595995	0.003278076648712158	-0.00138169527053833	1.0010045766830444	0.34241753816604614	1.4183294773101807	0.3434215188026428	1.4198100566864014	5.8862129021176514e-05	0.29411439305872855	0.07540032752610587	0.07338306307792664	0.0653412826359272	0.010292461985955015	0.00581912137567997	355.6606568302959	188.1009788481606	4.998835342004895	-1	-1.0	-1	0.010546062141656876	355.6606568302959	-1	113	16384	0.0	0.0	0.0	0.0	361.7374684251845	22.30835866369307	5.590170621871948e-05		7.4753537774086e-05	482.0558084398508	6.428919732570648e-05		94.00113592483103	3.1318946722894907	0	79	0.9988793134689331	0.830949604511261	0.005286762956529856	0.013428227975964546	1					
80	0.45604577380014055	0.2060153061799981	0.3142560909927627	0.37979226899735724	0.45406884170370176	0.45604577380014055	0.697821174138858	0.5705522528769057	0.43942313895785234	0.5256204560491038	87.68038177490234	-1.289322995035036e-07	9.974631925722697e-09	7.784689885825449e-08	0.0005542901798213086	8.501133047223709e-07	0.03689224849185455	0.4177457244931932	2.2826776469715067	4.96182382106781	10.030862169501223	0.5442570440563155	0.9952389803933509	0.9907220307691598	-0.027883886822418852	0.010757316275425026	0.0046715604902725135	0.02467473150650614	0.45814207564165566	0.9953284447575793	0.9992089977970829	47.19382349650065	0.5876930157343546	7.261940479323607e-05	6.06084215940295e-15	3.5506610766355e-12	7.441031044172058e-05	0.31272801756858826	0.8913092017173767	0.4540688395500183	1e-06	253.98504638671875	57.34620761871338	68.23828125	0.9999990463256836	0.07238715142011642	0.0	0.9999990463256836	0.07238715142011642	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1311266	1311266	1311266	1311266.0	1311266	0	2	2.0	2	0.22281388798072563	0.3383558634914256	1232.4495087711994	531.9755457192659	1311266	0.0	912.0	131.2265625	54.0	0.0	0.2265625	16384.0	10113.0390625	429.0	0.2265625	16384.0	10113.0390625	429.0	-0.8635255098342896	0.0018237829208374023	0.0009395016240887344	0.0009822333231568336	0.001051145140081644	0.001045789336785674	0.002748429775238037	-0.00013127923011779785	1.0010465383529663	0.34461766481399536	1.4269061088562012	0.345663458108902	1.4284496307373047	6.949008659579698e-05	0.311722103709834	0.07659955339766795	0.09111998789012432	0.021337533369660378	0.009751284451340325	0.005584187805652618	401.0720221064985	216.83964206511155	2.217292934656143	-1	-1.0	-1	0.010998139157891273	401.0720221064985	-1	141	16384	0.0	0.0	0.0	0.0	403.5145998671651	24.229658164083958	4.28520143032074e-05		6.208755075931549e-05	531.9755457192659	5.288049578666687e-05		100.44238998554647	2.92784071713686	0	80	0.9988721013069153	0.28838300704956055	0.005014577880501747	0.013052692636847496	1					
